,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
9322,9322,1.0,5.0,90,5.0,5.0,1.0,750.0,9323,100%,True,Private room in rental unit,No information
9331,9331,2.0,5.0,0,5.0,4.5,1.0,300.0,9332,67%,True,Private room in rental unit,No information
9333,9333,1.0,5.0,81,5.0,5.0,3.5,1900.0,9334,83%,True,Entire condo,within an hour
9334,9334,0.0,4.75,89,4.83,4.71,1.0,250.0,9335,100%,False,Private room in rental unit,a few days or more
9335,9335,2.0,5.0,0,4.9,5.0,1.0,323.0,9336,100%,True,Entire rental unit,within an hour
9336,9336,0.0,4.75,0,4.83,4.71,1.0,900.0,9337,0%,False,Private room in rental unit,No information
9339,9339,0.0,4.75,89,4.83,4.71,1.0,250.0,9340,0%,False,Private room in rental unit,No information
9340,9340,60.0,4.48,81,4.97,4.7,2.0,1872.0,9341,100%,True,Entire rental unit,within an hour
9348,9348,1.0,4.8,90,4.9,4.8,1.0,360.0,9349,50%,False,Private room in bed and breakfast,a few days or more
9350,9350,0.0,4.75,89,4.83,4.71,1.0,500.0,9351,0%,False,Private room in rental unit,No information
9351,9351,0.0,4.75,0,4.83,4.71,1.5,700.0,9352,0%,True,Private room in rental unit,No information
9354,9354,20.2,4.84,34,4.89,4.77,1.0,1157.0,9355,99%,True,Entire condo,within an hour
9355,9355,0.0,4.75,0,4.83,4.71,1.0,900.0,9356,0%,True,Private room in bed and breakfast,No information
9366,9366,17.0,4.94,53,5.0,4.71,1.0,1135.0,9367,82%,True,Entire serviced apartment,within an hour
9369,9369,26.0,5.0,46,5.0,5.0,1.5,1756.0,9370,58%,True,Entire rental unit,within a day
9371,9371,0.0,4.75,0,4.83,4.71,1.0,300.0,9372,0%,True,Private room in rental unit,No information
9376,9376,5.0,4.6,0,5.0,4.6,1.0,340.0,9377,100%,True,Private room in home,a few days or more
9377,9377,25.0,4.92,70,4.76,4.88,1.0,979.0,9378,99%,True,Entire condo,within an hour
9379,9379,2.0,5.0,89,5.0,5.0,1.0,719.0,9380,0%,True,Private room in rental unit,No information
9386,9386,4.0,5.0,89,5.0,4.75,1.5,2503.0,9387,100%,True,Entire home,within an hour
9394,9394,0.0,4.75,0,4.83,4.71,1.0,250.0,9395,0%,False,Private room in rental unit,No information
9399,9399,3.0,5.0,88,4.67,4.8,1.0,1062.7,9400,0%,True,Entire rental unit,within an hour
9404,9404,7.0,4.8,29,5.0,4.57,1.5,454.0,9405,95%,True,Private room in home,within an hour
9408,9408,1.0,5.0,90,5.0,5.0,1.0,834.0,9409,0%,True,Private room in rental unit,No information
9409,9409,1.0,5.0,0,5.0,5.0,1.5,1800.0,9410,0%,True,Room in boutique hotel,No information
9418,9418,86.0,4.78,0,4.85,4.78,2.0,1200.0,9419,100%,True,Entire rental unit,within an hour
9424,9424,69.0,4.88,59,4.99,4.93,1.0,830.0,9425,96%,True,Entire rental unit,within an hour
9425,9425,3.0,5.0,31,5.0,5.0,1.0,856.0,9426,88%,True,Entire rental unit,within an hour
9430,9430,1.0,5.0,90,5.0,4.8,1.0,835.0,9431,0%,True,Private room in rental unit,No information
9431,9431,35.0,4.66,84,4.9,4.71,1.0,254.0,9432,100%,True,Private room in rental unit,within a few hours
9435,9435,5.0,4.6,4,4.6,4.8,2.5,2500.0,9436,97%,True,Entire rental unit,within an hour
9438,9438,70.0,4.84,0,4.93,4.81,2.0,2522.0,9439,100%,True,Entire rental unit,within an hour
9440,9440,1.0,5.0,0,5.0,5.0,1.0,1062.7,9441,98%,True,Room in hotel,within an hour
9449,9449,0.0,4.75,87,4.83,4.71,1.0,2000.0,9450,0%,True,Entire home/apt,No information
9451,9451,6.0,5.0,59,5.0,5.0,2.0,1935.0,9452,87%,True,Entire rental unit,within a few hours
9452,9452,1.0,5.0,89,4.9,5.0,1.0,640.0,9453,0%,True,Entire rental unit,within a few hours
9454,9454,7.0,5.0,88,4.71,4.86,1.0,750.0,9455,100%,True,Entire guest suite,No information
9457,9457,1.0,5.0,87,5.0,5.0,2.0,1000.0,9458,75%,False,Private room in home,No information
9459,9459,3.0,4.8,0,5.0,4.67,1.0,550.0,9460,0%,True,Private room in rental unit,No information
9463,9463,0.0,4.75,0,4.83,4.71,1.0,600.0,9464,100%,True,Shared room in rental unit,No information
9465,9465,27.0,4.85,0,4.78,4.81,2.0,1491.0,9466,98%,True,Entire condo,within an hour
9483,9483,24.0,4.54,57,4.92,4.63,1.0,311.0,9484,98%,True,Entire loft,within an hour
9486,9486,0.0,4.75,30,4.83,4.71,1.0,1062.7,9487,0%,True,Entire rental unit,within a day
9487,9487,8.0,5.0,51,5.0,5.0,2.0,1271.0,9488,100%,True,Entire serviced apartment,No information
9490,9490,0.0,4.75,11,4.83,4.71,2.0,1062.7,9491,0%,True,Entire rental unit,within a day
9492,9492,0.0,4.75,16,4.83,4.71,2.0,1062.7,9493,0%,True,Entire rental unit,within a day
9493,9493,0.0,4.75,14,4.83,4.71,2.0,1062.7,9494,0%,True,Entire rental unit,within a day
9494,9494,0.0,4.75,16,4.83,4.71,2.0,1062.7,9495,0%,True,Entire rental unit,within a day
9495,9495,3.0,5.0,0,5.0,5.0,1.0,0.0,9496,100%,True,Room in hotel,within an hour
9497,9497,12.0,4.83,48,5.0,4.67,1.0,1100.0,9498,93%,True,Entire rental unit,within a day
9499,9499,0.0,4.75,16,4.83,4.71,2.0,1062.7,9500,0%,True,Entire rental unit,within a day
9500,9500,0.0,4.75,16,4.83,4.71,2.0,1062.7,9501,0%,True,Entire rental unit,within a day
9510,9510,0.0,4.75,25,4.83,4.71,2.0,503.0,9511,0%,True,Entire rental unit,a few days or more
9511,9511,8.0,4.75,88,5.0,4.75,2.0,2500.0,9512,100%,True,Entire rental unit,within a few hours
9514,9514,28.0,4.93,60,4.64,4.64,1.0,454.0,9515,97%,True,Entire rental unit,within an hour
9525,9525,19.0,4.95,42,5.0,4.95,3.0,1062.7,9526,99%,True,Entire rental unit,within an hour
9528,9528,71.0,4.9,19,5.0,4.83,1.0,2179.0,9529,99%,True,Entire rental unit,within an hour
9536,9536,36.0,4.75,57,4.89,4.83,1.0,508.0,9537,98%,True,Entire rental unit,within an hour
9537,9537,0.0,4.75,0,4.83,4.71,1.0,0.0,9538,0%,True,Room in hotel,No information
9539,9539,0.0,4.75,0,4.83,4.71,1.0,0.0,9540,100%,True,Room in hotel,No information
9542,9542,81.0,4.91,57,4.96,4.83,1.0,2007.0,9543,100%,True,Entire rental unit,within an hour
9544,9544,0.0,4.75,0,4.83,4.71,1.0,0.0,9545,0%,True,Room in bed and breakfast,No information
9545,9545,0.0,4.75,31,4.83,4.71,1.0,241.0,9546,0%,False,Private room in guesthouse,No information
9557,9557,13.0,4.46,47,4.92,4.69,2.5,2100.0,9558,100%,True,Entire condo,within a few hours
9564,9564,4.0,5.0,0,5.0,5.0,1.0,350.0,9565,86%,True,Private room in home,within a day
9569,9569,19.0,4.95,58,5.0,4.84,1.0,999.0,9570,0%,True,Entire rental unit,No information
9575,9575,5.0,4.6,0,4.6,4.8,1.0,1362.0,9576,100%,True,Entire rental unit,No information
9580,9580,2.0,5.0,0,5.0,4.5,1.5,1400.0,9581,100%,True,Entire rental unit,within an hour
9581,9581,0.0,4.75,0,4.83,4.71,2.0,1434.0,9582,100%,True,Entire rental unit,No information
9583,9583,2.0,5.0,0,5.0,4.5,1.0,2190.0,9584,96%,True,Entire condo,within a day
9584,9584,20.2,4.77,67,4.86,4.86,1.0,580.0,9585,100%,True,Entire rental unit,within an hour
9585,9585,0.0,4.75,0,4.83,4.71,2.0,1280.0,9586,96%,True,Entire condo,within a day
9596,9596,1.0,5.0,83,5.0,5.0,3.5,2723.0,9597,0%,False,Entire home,No information
9600,9600,22.0,4.82,27,4.82,4.55,1.0,1390.0,9601,96%,True,Entire condo,within a day
9610,9610,1.0,5.0,0,5.0,5.0,2.0,1150.0,9611,96%,True,Entire condo,within a day
9620,9620,0.0,4.75,0,4.83,4.71,1.0,726.0,9621,0%,True,Private room in rental unit,No information
9621,9621,98.0,4.94,85,4.95,4.92,1.0,511.0,9622,98%,True,Private room in rental unit,within an hour
9623,9623,11.0,5.0,0,5.0,4.73,1.0,990.0,9624,96%,True,Entire condo,within a day
9624,9624,16.0,4.75,36,4.81,4.44,2.5,1062.7,9625,99%,True,Entire rental unit,within an hour
9632,9632,0.0,4.75,0,4.83,4.71,1.0,300.0,9633,0%,False,Private room in rental unit,No information
9633,9633,1.0,5.0,0,5.0,5.0,1.0,1580.0,9634,96%,True,Entire condo,within a day
9634,9634,10.0,4.7,90,4.8,4.9,1.5,1062.7,9635,100%,True,Entire rental unit,No information
9645,9645,1.0,5.0,17,5.0,5.0,1.0,1899.0,9646,92%,True,Entire rental unit,within an hour
9646,9646,11.0,4.64,27,5.0,4.73,1.0,321.0,9647,71%,True,Private room in rental unit,within a few hours
9647,9647,3.0,5.0,0,5.0,5.0,1.0,1480.0,9648,96%,True,Entire condo,within a day
9649,9649,0.0,4.75,60,4.83,4.71,1.0,1303.0,9650,0%,True,Entire condo,within an hour
9650,9650,101.0,4.81,80,4.91,4.83,2.0,853.0,9651,100%,True,Entire condo,within an hour
9651,9651,11.0,4.8,0,4.91,4.73,2.0,871.0,9652,36%,True,Entire rental unit,within a few hours
9661,9661,18.0,4.78,74,5.0,4.78,1.0,1062.7,9662,99%,True,Entire rental unit,within an hour
9663,9663,1.0,5.0,58,5.0,5.0,2.0,1725.0,9664,67%,True,Entire rental unit,within an hour
9667,9667,61.0,4.69,22,4.92,4.72,1.5,900.0,9668,100%,True,Entire rental unit,within an hour
9670,9670,0.0,4.75,0,4.83,4.71,1.0,200.0,9671,0%,True,Private room in rental unit,No information
9672,9672,27.0,4.85,0,4.85,4.81,1.0,1189.0,9673,100%,True,Entire rental unit,within a few hours
9683,9683,0.0,4.75,89,4.83,4.71,2.0,1360.0,9684,100%,True,Entire rental unit,within an hour
9700,9700,78.0,4.87,51,4.87,4.69,1.0,850.0,9701,100%,True,Entire loft,within an hour
9708,9708,17.0,4.53,0,4.94,4.88,2.5,1328.0,9709,100%,True,Entire rental unit,within an hour
9711,9711,19.0,4.53,0,4.84,4.8,2.0,971.0,9712,100%,True,Entire rental unit,within an hour
9712,9712,24.0,4.83,26,4.92,4.71,3.0,2200.0,9713,100%,True,Entire condo,within an hour
9717,9717,52.0,4.67,0,4.98,4.81,1.0,1100.0,9718,100%,True,Entire rental unit,within an hour
9718,9718,0.0,4.75,90,4.83,4.71,1.0,229.0,9719,0%,False,Private room in home,No information
9723,9723,1.0,5.0,0,5.0,5.0,3.0,1500.0,9724,94%,True,Entire rental unit,within a few hours
9733,9733,1.0,5.0,14,5.0,5.0,2.5,2675.0,9734,100%,True,Entire rental unit,No information
9744,9744,20.2,4.78,0,4.95,4.78,1.0,1993.0,9745,100%,True,Room in hotel,within an hour
9749,9749,17.0,4.71,88,5.0,4.82,1.0,750.0,9750,78%,True,Private room in condo,within a few hours
9751,9751,2.0,4.5,0,5.0,4.5,1.0,650.0,9752,50%,True,Entire rental unit,No information
9759,9759,1.0,5.0,0,5.0,5.0,1.0,400.0,9760,100%,True,Private room in rental unit,within a few hours
9763,9763,11.0,4.82,90,5.0,4.45,1.0,1062.7,9764,100%,True,Entire rental unit,within a few hours
9765,9765,33.0,4.97,10,4.91,4.76,2.0,1725.0,9766,100%,True,Entire condo,within an hour
9770,9770,0.0,4.75,87,4.83,4.71,1.0,732.0,9771,0%,True,Private room in home,No information
9771,9771,50.0,4.61,88,4.84,4.78,1.0,904.0,9772,100%,True,Entire rental unit,within an hour
9772,9772,0.0,4.75,89,4.83,4.71,2.0,850.0,9773,60%,True,Entire serviced apartment,within a day
9775,9775,2.0,5.0,0,5.0,5.0,1.0,1400.0,9776,0%,True,Entire rental unit,No information
9779,9779,29.0,4.79,80,4.93,4.79,2.0,2390.0,9780,99%,True,Entire rental unit,within an hour
9783,9783,20.2,4.91,78,4.92,4.84,1.0,521.0,9784,100%,True,Entire rental unit,within an hour
9789,9789,20.2,4.45,66,4.92,4.76,1.5,290.0,9790,99%,True,Private room in home,within an hour
9795,9795,0.0,4.75,90,4.83,4.71,1.0,2400.0,9796,0%,False,Private room in rental unit,No information
9796,9796,1.0,4.8,90,5.0,5.0,1.0,1200.0,9797,20%,True,Private room in rental unit,No information
9800,9800,3.0,5.0,81,5.0,5.0,2.0,1000.0,9801,92%,True,Entire rental unit,within an hour
9801,9801,58.0,4.86,44,4.88,4.76,1.5,1954.0,9802,100%,True,Entire rental unit,within an hour
9814,9814,1.0,4.8,58,4.9,4.8,1.0,250.0,9815,0%,True,Private room in rental unit,a few days or more
9819,9819,0.0,4.75,89,4.83,4.71,1.5,1089.0,9820,0%,False,Private room in rental unit,No information
9829,9829,3.0,5.0,90,4.67,4.67,2.0,1829.0,9830,75%,True,Entire rental unit,within a few hours
9833,9833,64.0,4.83,4,4.84,4.66,2.0,1216.0,9834,97%,True,Entire rental unit,within an hour
9836,9836,1.0,4.8,88,4.9,4.8,2.0,1888.0,9837,86%,True,Entire condo,within a day
9840,9840,41.0,4.93,57,4.95,4.9,1.0,1904.0,9841,92%,True,Entire serviced apartment,within an hour
9855,9855,0.0,4.75,57,4.83,4.71,2.0,1000.0,9856,97%,True,Entire rental unit,within an hour
9856,9856,6.0,5.0,28,5.0,4.83,1.0,471.0,9857,100%,True,Private room in home,No information
9858,9858,14.0,5.0,35,4.93,5.0,1.0,1864.0,9859,93%,True,Entire condo,within an hour
9859,9859,0.0,4.75,89,4.83,4.71,1.0,580.0,9860,93%,True,Private room in home,within a few hours
9869,9869,52.0,4.81,67,4.88,4.62,1.0,588.0,9870,100%,True,Entire rental unit,within an hour
9876,9876,1.0,4.8,88,4.9,4.8,1.0,908.0,9877,0%,True,Private room in rental unit,a few days or more
9890,9890,20.0,4.9,79,5.0,4.8,1.0,2600.0,9891,0%,False,Entire rental unit,No information
9896,9896,8.0,4.88,75,5.0,4.88,1.5,267.0,9897,96%,True,Private room in home,within an hour
9899,9899,0.0,4.75,88,4.83,4.71,1.0,1062.7,9900,0%,True,Private room in rental unit,No information
9914,9914,86.0,4.92,55,4.73,4.9,1.0,706.0,9915,97%,True,Entire rental unit,within an hour
9917,9917,2.0,5.0,90,5.0,5.0,1.0,2760.0,9918,91%,True,Entire home,within a few hours
9919,9919,0.0,4.75,0,4.83,4.71,1.0,420.0,9920,0%,True,Private room in condo,No information
9924,9924,2.0,4.8,90,4.9,4.8,2.0,2240.0,9925,32%,True,Private room in home,within a day
9932,9932,37.0,4.68,77,4.86,4.59,1.0,998.0,9933,100%,True,Entire loft,within an hour
9933,9933,0.0,4.75,57,4.83,4.71,1.0,300.0,9934,0%,True,Private room in rental unit,a few days or more
9942,9942,69.0,4.77,0,4.58,4.77,1.0,513.0,9943,100%,True,Entire rental unit,within an hour
9951,9951,88.0,4.76,18,4.95,4.86,2.0,1598.0,9952,99%,True,Entire rental unit,within an hour
9957,9957,0.0,4.75,90,4.83,4.71,1.0,3000.0,9958,0%,False,Entire rental unit,No information
9963,9963,0.0,4.75,90,4.83,4.71,1.0,622.0,9964,0%,False,Entire rental unit,a few days or more
9966,9966,14.0,4.86,86,5.0,5.0,1.0,1100.0,9967,98%,True,Entire rental unit,within an hour
9967,9967,3.0,5.0,0,5.0,5.0,1.5,1062.7,9968,99%,True,Entire rental unit,within an hour
9971,9971,0.0,4.75,0,4.83,4.71,2.0,1062.7,9972,0%,True,Private room in rental unit,No information
9976,9976,7.0,4.86,88,4.86,5.0,1.0,800.0,9977,100%,True,Entire rental unit,within a day
9985,9985,20.2,4.82,60,4.97,4.83,2.0,1280.0,9986,100%,True,Entire rental unit,within an hour
9990,9990,35.0,4.97,68,5.0,5.0,1.0,368.0,9991,100%,True,Private room in guesthouse,within an hour
9993,9993,13.0,4.92,88,5.0,5.0,1.0,290.0,9994,100%,True,Private room in home,within an hour
9995,9995,31.0,4.77,82,4.84,4.61,1.0,475.0,9996,79%,True,Private room in rental unit,within an hour
9999,9999,3.0,5.0,85,5.0,5.0,1.0,402.0,10000,75%,True,Private room in condo,within an hour
10006,10006,26.0,5.0,31,5.0,4.92,2.0,1131.0,10007,100%,True,Entire rental unit,within an hour
10008,10008,1.0,5.0,23,5.0,5.0,2.0,1200.0,10009,75%,True,Entire rental unit,No information
10038,10038,0.0,4.75,0,4.83,4.71,1.0,222.0,10039,0%,False,Private room in home,No information
10039,10039,21.0,4.9,90,4.67,4.76,1.0,195.0,10040,97%,True,Private room in home,within an hour
10044,10044,61.0,4.9,81,4.98,4.82,2.0,1193.0,10045,100%,True,Entire condo,within an hour
10047,10047,47.0,4.72,44,4.9,4.72,1.0,340.0,10048,100%,True,Entire guest suite,within an hour
10051,10051,0.0,4.75,0,4.83,4.71,1.0,890.0,10052,0%,True,Entire rental unit,No information
10054,10054,0.0,4.75,90,4.83,4.71,1.0,400.0,10055,100%,True,Private room in rental unit,a few days or more
10059,10059,66.0,4.8,94,4.95,4.8,3.0,1509.0,10060,97%,True,Entire rental unit,within an hour
10061,10061,6.0,4.67,88,5.0,5.0,1.0,750.0,10062,19%,True,Entire rental unit,within a few hours
10067,10067,0.0,4.75,90,4.83,4.71,1.0,1250.0,10068,0%,True,Entire rental unit,No information
10074,10074,9.0,4.78,0,4.89,4.67,1.0,280.0,10075,0%,True,Private room in rental unit,within a few hours
10080,10080,47.0,4.89,0,4.83,4.87,1.0,239.0,10081,92%,True,Private room in home,No information
10081,10081,1.0,5.0,35,5.0,5.0,1.0,871.0,10082,93%,True,Private room in condo,within an hour
10082,10082,5.0,5.0,35,5.0,4.6,1.0,871.0,10083,93%,True,Private room in condo,within an hour
10088,10088,5.0,5.0,27,5.0,4.6,2.0,900.0,10089,0%,True,Entire rental unit,No information
10092,10092,55.0,4.85,72,4.98,4.75,3.0,1062.7,10093,99%,True,Entire rental unit,within an hour
10098,10098,2.0,5.0,3,5.0,4.5,1.5,1000.0,10099,100%,False,Private room in rental unit,No information
10099,10099,5.0,4.6,3,5.0,4.6,1.5,1000.0,10100,100%,False,Private room in rental unit,No information
10101,10101,3.0,5.0,87,5.0,4.67,1.0,1300.0,10102,100%,True,Entire rental unit,within an hour
10115,10115,3.0,5.0,0,5.0,5.0,1.0,1100.0,10116,0%,True,Entire rental unit,No information
10116,10116,1.0,4.8,0,5.0,4.8,1.0,1100.0,10117,0%,True,Entire rental unit,No information
10121,10121,2.0,5.0,0,5.0,4.5,1.0,1100.0,10122,0%,True,Entire rental unit,No information
10144,10144,4.0,5.0,90,5.0,4.75,1.0,1062.7,10145,0%,False,Entire rental unit,No information
10147,10147,57.0,4.72,60,4.96,4.82,1.5,1196.0,10148,100%,True,Entire rental unit,within an hour
10155,10155,1.0,5.0,0,5.0,5.0,1.0,400.0,10156,100%,True,Private room in home,a few days or more
10166,10166,22.0,4.8,22,4.9,4.5,1.0,600.0,10167,91%,True,Entire rental unit,within an hour
10167,10167,8.0,4.5,86,5.0,5.0,1.5,330.0,10168,99%,True,Private room in rental unit,within an hour
10176,10176,21.0,4.9,59,4.95,4.62,1.5,1764.0,10177,94%,True,Entire rental unit,within an hour
10178,10178,2.0,5.0,0,5.0,5.0,1.0,1350.0,10179,0%,True,Entire rental unit,No information
10179,10179,2.0,4.5,0,5.0,5.0,1.0,1600.0,10180,0%,True,Entire rental unit,No information
10191,10191,20.2,4.93,78,4.84,4.87,1.0,359.0,10192,100%,True,Private room in home,within an hour
10195,10195,52.0,4.81,61,5.0,4.87,1.0,1217.0,10196,100%,True,Entire rental unit,within an hour
10198,10198,71.0,4.97,96,4.96,4.99,1.0,629.0,10199,99%,True,Private room in home,within an hour
10220,10220,71.0,4.83,26,4.89,4.8,1.0,280.0,10221,99%,True,Private room in rental unit,within an hour
10222,10222,13.0,4.46,56,4.62,4.54,1.0,600.0,10223,0%,True,Entire condo,No information
10227,10227,39.0,4.9,64,5.0,4.82,1.5,1062.7,10228,97%,True,Entire home,within an hour
10229,10229,5.0,5.0,0,5.0,5.0,2.0,1100.0,10230,100%,True,Entire rental unit,No information
10237,10237,52.0,4.94,27,4.9,4.94,1.0,980.0,10238,100%,True,Entire rental unit,within an hour
10250,10250,32.0,4.88,30,5.0,4.63,2.5,1062.7,10251,63%,True,Entire home,within an hour
10251,10251,1.0,5.0,0,5.0,5.0,1.0,420.0,10252,0%,True,Private room in rental unit,No information
10252,10252,7.0,4.8,0,5.0,4.57,2.0,1000.0,10253,0%,True,Entire condo,No information
10254,10254,7.0,5.0,79,4.71,4.86,1.0,660.0,10255,100%,True,Entire condo,within an hour
10255,10255,40.0,4.7,0,4.93,4.8,2.5,1557.0,10256,0%,True,Entire rental unit,No information
10260,10260,1.0,5.0,0,5.0,5.0,1.5,2777.0,10261,0%,False,Entire rental unit,No information
10277,10277,84.0,4.95,57,4.98,4.86,3.5,3156.0,10278,100%,True,Entire rental unit,within an hour
10278,10278,20.2,4.8,90,4.92,4.79,2.0,2468.0,10279,99%,True,Entire rental unit,within an hour
10283,10283,4.0,4.8,89,4.75,4.75,2.0,1800.0,10284,75%,True,Entire home,No information
10285,10285,17.0,5.0,89,4.94,4.88,2.0,2481.0,10286,99%,True,Entire rental unit,within an hour
10286,10286,0.0,4.75,21,4.83,4.71,1.0,331.0,10287,60%,True,Private room in rental unit,within a day
10290,10290,59.0,4.8,70,4.83,4.56,2.0,1061.0,10291,100%,True,Entire condo,within an hour
10291,10291,73.0,4.78,82,4.95,4.64,1.0,1650.0,10292,100%,True,Entire serviced apartment,within an hour
10316,10316,0.0,4.75,89,4.83,4.71,1.0,218.0,10317,0%,False,Private room in casa particular,a few days or more
10319,10319,94.0,4.83,0,4.95,4.82,1.0,380.0,10320,99%,True,Private room in rental unit,within an hour
10320,10320,1.0,5.0,58,5.0,5.0,1.0,245.0,10321,90%,True,Private room in condo,within an hour
10328,10328,27.0,4.67,85,4.93,4.59,1.0,1798.0,10329,93%,True,Entire rental unit,within an hour
10330,10330,0.0,4.75,89,4.83,4.71,1.0,1343.0,10331,85%,True,Entire condo,within an hour
10344,10344,9.0,4.67,0,4.67,4.67,1.0,350.0,10345,100%,True,Entire rental unit,within an hour
10352,10352,0.0,4.75,21,4.83,4.71,1.0,300.0,10353,0%,True,Private room in rental unit,a few days or more
10358,10358,94.0,4.93,46,4.85,4.84,1.0,822.0,10359,100%,True,Entire loft,within an hour
10364,10364,45.0,4.8,97,4.89,4.58,1.0,384.0,10365,95%,True,Private room in home,within an hour
10366,10366,3.0,4.67,77,5.0,5.0,2.0,700.0,10367,50%,False,Entire rental unit,No information
10376,10376,46.0,4.67,0,4.96,4.78,2.0,1087.0,10377,100%,True,Entire rental unit,within an hour
10377,10377,96.0,4.95,97,4.82,4.9,2.0,1274.0,10378,100%,True,Entire condo,within an hour
10379,10379,3.0,5.0,60,5.0,5.0,2.0,1452.0,10380,85%,True,Entire rental unit,within an hour
10380,10380,3.0,5.0,0,5.0,5.0,1.0,325.0,10381,100%,True,Private room in rental unit,within a day
10389,10389,72.0,4.68,29,4.72,4.5,1.0,870.0,10390,0%,True,Entire loft,No information
10394,10394,3.0,5.0,64,5.0,5.0,1.0,833.0,10395,99%,True,Private room in rental unit,within an hour
10395,10395,18.0,4.44,98,4.61,4.5,1.0,901.0,10396,100%,True,Entire rental unit,within an hour
10397,10397,20.2,4.87,26,4.97,4.88,2.5,1679.0,10398,98%,True,Entire rental unit,within an hour
10405,10405,11.0,4.64,87,4.91,4.73,3.5,2500.0,10406,100%,True,Entire rental unit,within a few hours
10406,10406,1.0,5.0,0,5.0,4.8,2.0,993.0,10407,0%,True,Entire rental unit,No information
10426,10426,72.0,4.99,0,4.92,4.93,1.0,1054.0,10427,100%,True,Entire condo,No information
10433,10433,15.0,4.53,0,4.9,4.47,1.0,1195.0,10434,94%,True,Entire rental unit,within an hour
10442,10442,21.0,4.81,0,4.76,4.48,1.0,1195.0,10443,94%,True,Entire rental unit,within an hour
10447,10447,17.0,4.76,29,5.0,4.88,1.0,1400.0,10448,100%,True,Entire rental unit,within an hour
10448,10448,30.0,4.8,0,4.8,4.43,1.0,1500.0,10449,94%,True,Entire rental unit,within an hour
10449,10449,24.0,4.67,0,4.92,4.71,1.0,950.0,10450,94%,True,Entire rental unit,within an hour
10453,10453,47.0,4.79,82,4.83,4.85,2.5,1637.0,10454,100%,True,Entire rental unit,within an hour
10456,10456,17.0,4.76,0,4.88,4.65,1.0,1100.0,10457,94%,True,Entire rental unit,within an hour
10461,10461,0.0,4.75,88,4.83,4.71,2.5,1006.0,10462,0%,True,Entire rental unit,within a day
10471,10471,10.0,4.6,58,5.0,4.7,1.0,330.0,10472,99%,True,Private room in home,within an hour
10472,10472,11.0,4.8,74,4.73,4.36,1.0,297.0,10473,99%,True,Private room in guest suite,within an hour
10475,10475,36.0,4.94,60,4.97,4.86,2.5,2352.0,10476,100%,True,Entire rental unit,within an hour
10482,10482,19.0,4.68,90,5.0,4.63,1.0,514.0,10483,89%,True,Private room in condo,within an hour
10488,10488,2.0,5.0,0,5.0,5.0,1.0,390.0,10489,0%,True,Private room in rental unit,No information
10495,10495,4.0,5.0,0,5.0,4.75,2.0,1200.0,10496,75%,False,Entire condo,within a day
10501,10501,47.0,4.68,94,4.94,4.72,1.0,390.0,10502,100%,True,Entire condo,within an hour
10507,10507,20.2,4.73,15,4.8,4.74,2.0,1625.0,10508,100%,True,Entire rental unit,within an hour
10511,10511,9.0,5.0,36,4.89,5.0,1.0,522.0,10512,100%,True,Entire rental unit,within an hour
10516,10516,19.0,4.84,0,4.58,4.74,1.5,470.0,10517,0%,False,Entire rental unit,No information
10517,10517,20.2,4.77,26,4.78,4.67,2.0,1892.0,10518,100%,True,Entire rental unit,within an hour
10521,10521,1.0,5.0,0,5.0,5.0,1.0,215.0,10522,50%,False,Private room in home,No information
10523,10523,34.0,4.76,0,4.79,4.76,1.0,450.0,10524,100%,True,Private room in loft,within an hour
10527,10527,3.0,5.0,0,5.0,5.0,2.5,2282.0,10528,100%,True,Entire rental unit,within an hour
10538,10538,0.0,4.75,89,4.83,4.71,1.0,580.0,10539,93%,True,Entire guesthouse,within a few hours
10541,10541,0.0,4.75,58,4.83,4.71,1.0,460.0,10542,0%,True,Private room in home,No information
10542,10542,0.0,4.75,88,4.83,4.71,1.0,350.0,10543,100%,True,Entire rental unit,No information
10553,10553,19.0,4.89,0,4.95,4.89,1.0,850.0,10554,96%,True,Entire condo,No information
10554,10554,46.0,4.89,69,4.76,4.85,1.5,706.0,10555,97%,True,Private room in home,within an hour
10558,10558,0.0,4.75,88,4.83,4.71,1.0,350.0,10559,100%,True,Entire rental unit,No information
10559,10559,0.0,4.75,88,4.83,4.71,1.0,350.0,10560,100%,True,Entire rental unit,No information
10560,10560,14.0,4.64,88,5.0,4.93,1.0,350.0,10561,100%,True,Entire rental unit,No information
10561,10561,14.0,4.5,88,4.93,4.5,1.0,400.0,10562,100%,True,Entire rental unit,No information
10563,10563,0.0,4.75,88,4.83,4.71,1.0,350.0,10564,100%,True,Entire rental unit,No information
10567,10567,0.0,4.75,88,4.83,4.71,1.0,350.0,10568,100%,True,Entire rental unit,No information
10570,10570,3.0,5.0,88,5.0,5.0,1.0,450.0,10571,100%,True,Entire rental unit,No information
10571,10571,0.0,4.75,88,4.83,4.71,1.0,350.0,10572,100%,True,Entire rental unit,No information
10573,10573,19.0,4.89,76,5.0,4.95,2.0,1500.0,10574,95%,True,Entire condo,within an hour
10575,10575,0.0,4.75,0,4.83,4.71,1.0,220.0,10576,0%,True,Private room in rental unit,No information
10576,10576,2.0,5.0,88,5.0,5.0,1.0,350.0,10577,100%,True,Entire rental unit,No information
