,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
10944,10944,5.0,4.8,259,4.9,4.8,1.0,1100.0,10945,98%,True,Entire rental unit,within an hour
10945,10945,76.0,4.75,339,4.87,4.66,1.0,698.0,10946,99%,True,Entire rental unit,within an hour
10948,10948,2.0,4.8,22,5.0,5.0,1.5,1069.0,10949,100%,True,Entire rental unit,within an hour
10950,10950,25.0,4.8,350,4.9,4.8,1.0,846.0,10951,100%,True,Entire condo,within an hour
10952,10952,8.0,4.75,328,4.88,5.0,1.0,454.0,10953,93%,True,Private room in rental unit,within an hour
10954,10954,38.0,4.8,85,4.79,4.8,1.0,690.0,10955,100%,True,Entire rental unit,within an hour
10955,10955,20.2,4.83,350,4.75,4.82,2.0,1515.0,10956,100%,True,Entire rental unit,within an hour
10956,10956,49.0,4.78,341,4.94,4.84,2.0,2726.0,10957,100%,True,Entire rental unit,within an hour
10958,10958,64.0,4.88,253,4.97,4.7,1.0,1281.0,10959,100%,True,Entire rental unit,within an hour
10959,10959,9.0,4.56,363,4.9,4.56,1.0,207.0,10960,100%,True,Private room in home,within an hour
10960,10960,8.0,5.0,301,5.0,4.8,2.0,680.0,10961,100%,True,Entire home,within an hour
10961,10961,53.0,4.66,69,4.9,4.6,1.0,854.0,10962,100%,True,Entire rental unit,within an hour
10962,10962,8.0,4.88,361,5.0,4.75,1.0,1300.0,10963,96%,False,Private room in serviced apartment,within an hour
10963,10963,77.0,4.94,274,4.92,4.75,2.5,2339.0,10964,100%,True,Entire rental unit,within an hour
10964,10964,10.0,5.0,324,5.0,4.9,1.0,543.0,10965,96%,True,Shared room in hostel,within an hour
10965,10965,20.2,4.79,358,4.92,4.76,1.0,1491.0,10966,100%,True,Entire rental unit,within an hour
10966,10966,6.0,4.67,0,4.67,4.83,2.0,289.0,10967,98%,True,Private room in rental unit,within an hour
10968,10968,99.0,4.63,345,4.91,4.64,1.0,314.0,10969,99%,True,Entire rental unit,within an hour
10969,10969,0.0,4.75,365,4.83,4.71,2.0,900.0,10970,95%,True,Entire loft,within an hour
10970,10970,73.0,4.8,350,4.7,4.8,1.0,514.0,10971,100%,True,Entire loft,within an hour
10971,10971,58.0,4.8,357,4.84,4.38,1.0,547.0,10972,100%,True,Entire loft,within an hour
10972,10972,16.0,5.0,147,5.0,5.0,1.0,600.0,10973,100%,True,Entire rental unit,within an hour
10973,10973,19.0,4.8,0,4.89,4.68,1.0,359.0,10974,98%,True,Private room in rental unit,within an hour
10974,10974,28.0,4.96,239,4.89,4.96,1.0,1007.0,10975,89%,True,Entire townhouse,within an hour
10975,10975,1.0,4.8,86,4.9,4.8,2.0,1000.0,10976,100%,True,Entire rental unit,within an hour
10976,10976,20.2,4.57,360,4.94,4.51,1.0,990.0,10977,100%,True,Entire rental unit,within an hour
10977,10977,24.0,4.79,173,4.88,4.96,3.5,2200.0,10978,91%,True,Casa particular,within an hour
10978,10978,20.2,4.85,324,4.71,4.79,2.0,919.0,10979,100%,True,Entire rental unit,within an hour
10979,10979,20.2,4.9,323,4.73,4.87,2.0,919.0,10980,100%,True,Entire rental unit,within an hour
10980,10980,35.0,4.77,353,4.94,4.77,2.0,1250.0,10981,100%,True,Entire condo,within an hour
10981,10981,3.0,5.0,59,4.67,5.0,2.0,1271.0,10982,70%,True,Entire rental unit,within an hour
10984,10984,20.2,4.87,160,4.77,4.74,1.0,1513.0,10985,100%,True,Entire rental unit,within an hour
10985,10985,1.0,5.0,303,5.0,5.0,1.0,1500.0,10986,99%,True,Entire loft,within an hour
10986,10986,9.0,4.78,56,5.0,4.89,1.0,450.0,10987,100%,True,Entire loft,within an hour
10987,10987,98.0,4.87,51,4.94,4.91,3.0,3096.0,10988,99%,True,Entire rental unit,within an hour
10988,10988,38.0,4.74,161,4.95,4.84,2.0,1257.0,10989,100%,True,Entire serviced apartment,within an hour
10990,10990,68.0,4.79,288,4.97,4.87,1.0,791.0,10991,99%,True,Entire loft,within an hour
10992,10992,40.0,4.88,310,5.0,4.8,1.0,794.0,10993,99%,True,Entire loft,within an hour
10993,10993,20.2,4.84,331,4.98,4.6,1.0,2544.0,10994,100%,True,Entire loft,within an hour
10995,10995,58.0,4.91,135,4.84,4.83,2.0,3092.0,10996,100%,True,Entire rental unit,within an hour
10996,10996,53.0,4.8,79,4.9,4.45,1.0,1280.0,10997,100%,True,Entire rental unit,within an hour
10998,10998,20.2,4.98,33,4.95,4.93,1.0,975.0,10999,100%,True,Entire rental unit,within an hour
11002,11002,12.0,4.75,365,5.0,4.67,1.0,570.0,11003,100%,True,Entire loft,within an hour
11005,11005,0.0,4.75,29,4.83,4.71,3.0,975.0,11006,96%,True,Entire serviced apartment,within an hour
11007,11007,39.0,4.77,328,5.0,4.97,2.0,1095.0,11008,96%,True,Entire rental unit,within an hour
11009,11009,61.0,4.89,349,4.79,4.82,1.0,1100.0,11010,98%,True,Private room in hut,within an hour
11012,11012,12.0,4.83,363,5.0,4.83,1.5,363.0,11013,97%,True,Private room in home,within an hour
11013,11013,43.0,4.49,348,4.93,4.51,1.0,598.0,11014,98%,True,Entire rental unit,within an hour
11017,11017,85.0,4.92,240,4.99,4.79,2.5,2632.0,11018,100%,True,Entire rental unit,within an hour
11018,11018,4.0,5.0,353,5.0,5.0,1.0,340.0,11019,97%,True,Private room in home,within an hour
11022,11022,48.0,4.92,3,4.98,4.77,2.0,2899.0,11023,99%,True,Entire rental unit,within an hour
11023,11023,61.0,4.98,324,4.9,4.8,1.0,510.0,11024,100%,True,Private room in loft,within an hour
11024,11024,40.0,4.95,257,4.95,4.85,1.5,1062.7,11025,92%,True,Entire home,within an hour
11025,11025,9.0,5.0,82,5.0,4.78,2.0,2855.0,11026,99%,True,Entire rental unit,within an hour
11027,11027,7.0,4.57,328,4.9,4.8,1.0,650.0,11028,91%,True,Room in hotel,within an hour
11028,11028,29.0,4.86,120,4.93,4.86,1.0,1011.0,11029,100%,True,Entire loft,within an hour
11033,11033,24.0,4.88,294,5.0,4.88,2.5,1349.0,11034,99%,True,Entire condo,within an hour
11036,11036,5.0,4.6,355,5.0,4.8,1.0,1150.0,11037,75%,False,Entire condo,within an hour
11038,11038,4.0,5.0,59,5.0,5.0,1.5,1062.7,11039,92%,True,Entire home,within an hour
11040,11040,47.0,4.94,119,5.0,4.74,1.5,1697.0,11041,99%,True,Entire rental unit,within an hour
11042,11042,31.0,4.97,120,4.94,4.68,1.5,1697.0,11043,99%,True,Entire rental unit,within an hour
11043,11043,33.0,4.88,356,4.67,4.67,1.0,670.0,11044,100%,True,Entire condo,within an hour
11046,11046,63.0,4.6,249,4.9,4.67,1.0,326.0,11047,100%,True,Shared room in hostel,within an hour
11048,11048,58.0,4.88,28,4.93,4.76,1.0,1435.0,11049,99%,True,Entire rental unit,within an hour
11050,11050,24.0,4.92,118,5.0,4.88,1.0,1722.0,11051,99%,True,Entire rental unit,within an hour
11051,11051,79.0,4.92,107,4.96,4.62,1.0,1877.0,11052,99%,True,Entire rental unit,within an hour
11052,11052,53.0,4.91,117,4.98,4.68,1.0,1335.0,11053,99%,True,Entire rental unit,within an hour
11054,11054,78.0,4.78,82,4.94,4.74,2.0,1421.0,11055,100%,True,Entire rental unit,within an hour
11055,11055,7.0,5.0,179,5.0,4.71,2.0,2571.0,11056,78%,True,Entire rental unit,within an hour
11057,11057,26.0,4.85,354,5.0,4.81,2.0,1472.0,11058,100%,True,Entire rental unit,within an hour
11058,11058,23.0,4.91,0,4.87,4.96,2.0,1035.0,11059,99%,True,Entire rental unit,within an hour
11059,11059,89.0,4.85,146,4.99,4.89,1.0,1434.0,11060,100%,True,Entire rental unit,within an hour
11060,11060,14.0,5.0,290,5.0,5.0,1.0,1525.0,11061,100%,True,Entire rental unit,within an hour
11062,11062,71.0,4.94,240,4.96,4.86,2.0,2277.0,11063,100%,True,Entire rental unit,within an hour
11063,11063,48.0,4.79,84,4.73,4.63,3.0,2421.0,11064,100%,True,Entire rental unit,within an hour
11064,11064,63.0,4.92,210,5.0,4.75,1.0,3000.0,11065,100%,True,Entire rental unit,within an hour
11066,11066,9.0,4.8,213,4.9,4.8,1.0,357.0,11067,99%,True,Private room in loft,within an hour
11067,11067,83.0,4.86,294,4.98,4.86,1.0,1494.0,11068,100%,True,Entire rental unit,within an hour
11069,11069,12.0,4.75,179,4.58,4.75,1.0,750.0,11070,100%,True,Room in hotel,within an hour
11070,11070,36.0,4.72,67,4.89,4.44,2.0,1250.0,11071,100%,True,Entire rental unit,within an hour
11071,11071,38.0,4.79,357,5.0,4.47,1.5,2500.0,11072,100%,True,Entire rental unit,within an hour
11072,11072,84.0,4.74,356,4.87,4.79,1.0,819.0,11073,100%,True,Private room in rental unit,within an hour
11074,11074,20.2,4.75,345,4.95,4.63,1.0,440.0,11075,100%,True,Private room in rental unit,within an hour
11075,11075,0.0,4.75,3,4.83,4.71,1.5,1116.0,11076,50%,True,Entire rental unit,within an hour
11076,11076,90.0,4.66,317,4.66,4.64,1.0,797.0,11077,99%,True,Entire rental unit,within an hour
11077,11077,38.0,4.61,365,4.68,4.53,1.0,549.0,11078,100%,True,Private room in home,within an hour
11080,11080,39.0,4.9,58,4.97,4.87,1.0,395.0,11081,100%,True,Private room in home,within an hour
11081,11081,54.0,4.74,250,4.63,4.76,1.0,290.0,11082,100%,True,Entire guest suite,within an hour
11082,11082,4.0,4.8,365,4.9,4.8,1.0,250.0,11083,98%,True,Entire home,within an hour
11086,11086,31.0,4.94,355,4.87,4.81,3.5,1062.7,11087,100%,True,Entire rental unit,within an hour
11087,11087,20.2,4.51,353,4.93,4.58,1.0,631.0,11088,100%,True,Entire loft,within an hour
11088,11088,16.0,4.63,365,4.81,4.5,2.0,999.0,11089,97%,True,Entire serviced apartment,within an hour
11090,11090,38.0,4.84,194,4.79,4.76,1.0,960.0,11091,100%,True,Entire rental unit,within an hour
11091,11091,8.0,5.0,302,5.0,4.75,1.0,1362.0,11092,100%,True,Entire condo,within an hour
11092,11092,26.0,4.85,296,5.0,4.81,1.0,1200.0,11093,99%,True,Entire rental unit,within an hour
11093,11093,28.0,4.5,346,4.89,4.46,1.0,1100.0,11094,100%,True,Entire rental unit,within an hour
11094,11094,20.0,4.9,119,4.85,4.55,2.0,2786.0,11095,99%,True,Entire rental unit,within an hour
11098,11098,42.0,4.9,361,4.71,4.74,1.0,661.0,11099,100%,True,Entire loft,within an hour
11099,11099,39.0,4.97,162,5.0,4.95,2.0,1199.0,11100,100%,True,Entire townhouse,within an hour
11100,11100,19.0,4.74,251,4.9,4.68,1.0,390.0,11101,93%,True,Entire condo,within an hour
11101,11101,74.0,4.69,150,4.72,4.77,1.0,898.0,11102,100%,True,Entire condo,within an hour
11103,11103,38.0,4.61,156,4.95,4.61,2.0,1511.0,11104,98%,True,Entire rental unit,within an hour
11105,11105,17.0,4.65,343,4.94,4.65,1.0,887.0,11106,100%,True,Entire condo,within an hour
11106,11106,6.0,4.8,180,4.83,4.5,1.0,549.0,11107,100%,True,Private room in home,within an hour
11107,11107,23.0,4.83,173,4.96,4.78,1.0,515.0,11108,100%,True,Entire rental unit,within an hour
11108,11108,4.0,5.0,258,5.0,5.0,1.0,400.0,11109,100%,True,Private room in condo,within an hour
11110,11110,14.0,4.86,10,5.0,4.93,1.0,680.0,11111,99%,True,Private room in rental unit,within an hour
11111,11111,14.0,4.57,350,4.79,4.71,1.0,685.0,11112,94%,True,Entire rental unit,within an hour
11113,11113,17.0,4.53,353,4.9,4.47,1.0,1362.0,11114,100%,True,Entire condo,within an hour
11115,11115,12.0,5.0,326,4.83,4.75,1.0,620.0,11116,100%,True,Entire rental unit,within an hour
11116,11116,7.0,4.86,342,4.9,4.57,1.0,600.0,11117,100%,True,Entire rental unit,within an hour
11117,11117,6.0,4.8,351,4.83,4.8,2.0,1180.0,11118,91%,True,Entire rental unit,within an hour
11118,11118,26.0,4.8,0,4.96,4.42,1.0,350.0,11119,100%,True,Private room in rental unit,within an hour
11119,11119,16.0,5.0,335,5.0,4.63,1.0,1089.0,11120,100%,True,Entire loft,within an hour
11120,11120,30.0,4.9,325,5.0,4.9,2.5,1400.0,11121,98%,False,Entire home,within an hour
11121,11121,15.0,4.73,355,4.9,4.53,1.0,1362.0,11122,99%,True,Entire condo,within an hour
11122,11122,22.0,4.73,340,4.68,4.77,1.0,1372.0,11123,99%,True,Entire condo,within an hour
11123,11123,37.0,4.54,342,4.86,4.49,1.0,530.0,11124,100%,True,Entire rental unit,within an hour
11124,11124,35.0,4.46,316,4.86,4.49,1.0,450.0,11125,100%,True,Entire rental unit,within an hour
11126,11126,46.0,4.74,243,4.87,4.65,1.0,350.0,11127,100%,True,Entire rental unit,within an hour
11127,11127,27.0,4.93,75,4.78,4.89,1.0,320.0,11128,98%,False,Private room,within an hour
11128,11128,60.0,4.93,316,5.0,4.88,1.0,1550.0,11129,93%,True,Entire rental unit,within an hour
11129,11129,29.0,4.59,210,4.86,4.59,1.0,452.0,11130,100%,True,Entire loft,within an hour
11130,11130,0.0,4.75,364,4.83,4.71,1.0,1062.7,11131,20%,True,Private room in home,within an hour
11131,11131,20.2,4.87,281,4.87,4.81,1.0,1323.0,11132,100%,True,Entire rental unit,within an hour
11132,11132,81.0,4.8,361,4.9,4.68,1.0,864.0,11133,100%,False,Entire rental unit,within an hour
11133,11133,49.0,4.94,95,4.92,4.96,2.0,899.0,11134,99%,True,Entire condo,within an hour
11135,11135,13.0,4.62,143,5.0,4.69,1.0,1062.7,11136,99%,True,Entire home,within an hour
11136,11136,20.2,4.97,166,4.94,4.86,1.0,746.0,11137,99%,True,Entire condo,within an hour
11137,11137,36.0,4.75,345,4.94,4.86,1.0,300.0,11138,97%,True,Shared room in rental unit,within an hour
11138,11138,49.0,4.45,333,4.88,4.55,2.0,800.0,11139,100%,True,Entire rental unit,within an hour
11139,11139,20.2,4.7,344,4.98,4.65,1.0,707.0,11140,100%,True,Private room in rental unit,within an hour
11140,11140,20.2,4.78,352,4.98,4.72,1.0,949.0,11141,100%,True,Private room in rental unit,within an hour
11143,11143,24.0,4.8,349,4.75,4.58,2.0,806.0,11144,100%,True,Entire rental unit,within an hour
11145,11145,61.0,4.8,361,4.9,4.8,1.0,643.0,11146,100%,False,Entire rental unit,within an hour
11146,11146,103.0,4.83,334,4.99,4.9,1.5,1515.0,11147,100%,True,Entire rental unit,within an hour
11147,11147,7.0,4.8,177,4.9,4.43,1.0,732.0,11148,100%,True,Private room in cabin,within an hour
11148,11148,11.0,4.55,176,4.73,4.73,1.0,366.0,11149,100%,True,Private room in cabin,within an hour
11149,11149,8.0,4.63,177,5.0,4.75,1.0,366.0,11150,100%,True,Private room in hut,within an hour
11152,11152,39.0,4.95,362,4.72,4.85,1.0,1689.0,11153,100%,True,Entire rental unit,within an hour
11154,11154,92.0,4.74,353,4.9,4.62,1.0,864.0,11155,100%,False,Entire rental unit,within an hour
11155,11155,51.0,4.8,168,4.88,4.8,1.0,900.0,11156,100%,True,Entire rental unit,within an hour
11157,11157,20.2,4.86,320,4.8,4.92,1.0,839.0,11158,100%,True,Entire loft,within an hour
11158,11158,20.2,4.88,328,4.86,4.86,1.0,810.0,11159,100%,True,Entire loft,within an hour
11160,11160,76.0,4.66,196,4.96,4.7,2.5,1062.7,11161,98%,True,Entire rental unit,within an hour
11162,11162,54.0,4.72,362,4.9,4.52,1.0,707.0,11163,100%,False,Entire rental unit,within an hour
11163,11163,7.0,4.8,312,4.86,4.86,1.0,908.0,11164,88%,True,Entire home,within an hour
11164,11164,2.0,4.5,328,5.0,4.5,1.0,1500.0,11165,100%,True,Entire condo,within an hour
11165,11165,2.0,5.0,87,5.0,5.0,1.0,1497.0,11166,100%,True,Entire rental unit,within an hour
11166,11166,88.0,4.98,230,4.98,4.93,2.0,1062.7,11167,98%,True,Entire rental unit,within an hour
11167,11167,21.0,4.48,132,4.9,4.86,2.5,1062.7,11168,98%,True,Entire serviced apartment,within an hour
11169,11169,8.0,4.88,0,4.88,4.5,1.0,900.0,11170,94%,True,Entire loft,within an hour
11170,11170,1.0,4.8,119,5.0,4.8,1.0,950.0,11171,97%,True,Entire rental unit,within an hour
11171,11171,57.0,4.72,159,4.96,4.74,1.5,691.0,11172,100%,True,Entire rental unit,within an hour
11172,11172,87.0,4.92,151,4.8,4.93,1.5,414.0,11173,99%,True,Private room in rental unit,within an hour
11173,11173,8.0,4.63,245,5.0,4.75,1.0,400.0,11174,50%,False,Private room in home,within an hour
11174,11174,6.0,5.0,326,5.0,5.0,1.0,650.0,11175,91%,True,Room in hotel,within an hour
11175,11175,17.0,5.0,1,4.88,4.82,1.0,1057.0,11176,95%,True,Entire condo,within an hour
11176,11176,41.0,4.71,359,5.0,4.68,1.0,456.0,11177,99%,True,Private room in rental unit,within an hour
11181,11181,0.0,4.75,180,4.83,4.71,2.0,1062.7,11182,100%,True,Entire rental unit,within an hour
11182,11182,8.0,5.0,149,4.9,4.63,1.0,290.0,11183,100%,False,Private room in home,within an hour
11183,11183,18.0,4.89,326,4.94,4.83,2.0,1483.0,11184,100%,True,Entire rental unit,within an hour
11184,11184,57.0,4.96,103,4.98,4.61,1.0,1783.0,11185,99%,True,Entire rental unit,within an hour
11185,11185,88.0,4.92,102,4.95,4.83,1.5,1806.0,11186,99%,True,Entire rental unit,within an hour
11186,11186,5.0,4.8,178,5.0,5.0,2.0,2390.0,11187,100%,True,Entire rental unit,within an hour
11189,11189,55.0,4.89,105,4.95,4.82,2.5,2421.0,11190,99%,True,Entire rental unit,within an hour
11190,11190,76.0,4.97,32,4.96,4.87,2.5,1062.7,11191,99%,True,Entire rental unit,within an hour
11191,11191,20.2,4.86,116,4.92,4.84,2.0,2421.0,11192,99%,True,Entire rental unit,within an hour
11192,11192,41.0,4.78,110,4.85,4.66,2.0,2401.0,11193,99%,True,Entire rental unit,within an hour
11193,11193,94.0,4.7,170,4.97,4.78,1.0,836.0,11194,100%,True,Private room in rental unit,within an hour
11195,11195,58.0,4.79,331,4.84,4.91,1.0,1164.0,11196,100%,True,Entire rental unit,within an hour
11196,11196,99.0,4.95,96,4.93,4.82,2.0,2421.0,11197,99%,True,Entire rental unit,within an hour
11197,11197,30.0,4.77,120,4.83,4.6,2.0,2403.0,11198,99%,True,Entire rental unit,within an hour
11199,11199,47.0,4.79,89,4.96,4.81,2.0,2421.0,11200,99%,True,Entire rental unit,within an hour
11200,11200,27.0,4.89,89,5.0,4.89,1.5,1062.7,11201,100%,True,Entire home,within an hour
11202,11202,12.0,5.0,363,4.75,4.92,1.0,1329.0,11203,100%,True,Entire rental unit,within an hour
11203,11203,104.0,4.82,328,4.92,4.78,1.0,511.0,11204,99%,True,Entire rental unit,within an hour
11204,11204,72.0,4.57,362,4.75,4.42,1.0,864.0,11205,100%,False,Entire condo,within an hour
11205,11205,9.0,4.8,358,4.9,4.8,1.0,366.0,11206,99%,False,Private room in rental unit,within an hour
11206,11206,39.0,4.95,161,4.97,4.9,1.0,2541.0,11207,99%,True,Room in boutique hotel,within an hour
11207,11207,77.0,4.97,350,4.97,4.96,1.0,1049.0,11208,100%,True,Entire rental unit,within an hour
11208,11208,0.0,4.75,365,4.83,4.71,1.5,1062.7,11209,100%,True,Holiday park,within an hour
11209,11209,1.0,4.8,35,4.9,4.8,1.0,220.0,11210,77%,True,Entire loft,within an hour
11210,11210,0.0,4.75,365,4.83,4.71,2.5,2990.0,11211,100%,True,Holiday park,within an hour
11211,11211,54.0,4.8,76,4.8,4.37,1.0,609.0,11212,100%,True,Entire rental unit,within an hour
11212,11212,82.0,4.99,143,4.99,4.99,1.0,2735.0,11213,99%,True,Room in boutique hotel,within an hour
11213,11213,3.0,5.0,0,5.0,5.0,1.0,200.0,11214,100%,True,Private room in rental unit,within an hour
11214,11214,56.0,4.68,337,4.9,4.61,1.0,864.0,11215,100%,False,Entire rental unit,within an hour
11215,11215,59.0,4.98,156,5.0,4.92,1.0,2100.0,11216,99%,True,Room in boutique hotel,within an hour
11216,11216,27.0,5.0,160,5.0,4.78,1.0,2046.0,11217,99%,True,Room in boutique hotel,within an hour
11217,11217,62.0,4.97,168,4.92,4.92,1.0,1066.0,11218,100%,True,Entire rental unit,within an hour
11218,11218,99.0,4.59,301,4.86,4.66,2.0,957.0,11219,100%,True,Entire condo,within an hour
11220,11220,15.0,4.67,103,4.87,4.8,2.0,1050.0,11221,99%,True,Entire rental unit,within an hour
11221,11221,13.0,4.54,296,4.69,4.8,1.0,1206.0,11222,94%,True,Entire rental unit,within an hour
11222,11222,47.0,4.64,66,4.9,4.51,1.0,800.0,11223,95%,True,Entire rental unit,within an hour
11223,11223,40.0,5.0,353,4.8,4.88,2.0,2289.0,11224,100%,True,Entire rental unit,within an hour
11224,11224,15.0,4.73,96,4.93,4.73,1.0,1385.0,11225,99%,True,Entire rental unit,within an hour
11226,11226,52.0,4.88,365,4.98,4.87,1.0,800.0,11227,100%,True,Entire rental unit,within an hour
11227,11227,12.0,5.0,75,5.0,5.0,1.0,700.0,11228,100%,True,Private room in condo,within an hour
11228,11228,39.0,4.9,146,5.0,4.87,2.5,1862.0,11229,100%,True,Entire rental unit,within an hour
11229,11229,4.0,5.0,301,4.9,4.75,1.0,680.0,11230,100%,True,Entire home,within an hour
11230,11230,19.0,4.95,250,4.95,4.79,1.0,613.0,11231,100%,True,Private room in hostel,within an hour
11231,11231,45.0,4.98,112,5.0,4.69,1.0,1348.0,11232,99%,True,Entire rental unit,within an hour
11233,11233,46.0,4.98,28,4.91,4.7,1.0,1385.0,11234,99%,True,Entire rental unit,within an hour
11234,11234,29.0,4.97,0,4.97,4.62,1.0,1385.0,11235,99%,True,Entire rental unit,within an hour
11235,11235,57.0,4.98,119,4.89,4.84,1.5,1697.0,11236,99%,True,Entire rental unit,within an hour
11236,11236,12.0,4.92,353,4.83,5.0,1.0,220.0,11237,100%,True,Private room in condo,within an hour
11237,11237,25.0,4.76,344,4.76,4.8,1.0,623.0,11238,94%,True,Entire condo,within an hour
11238,11238,34.0,4.82,301,4.59,4.68,1.0,549.0,11239,100%,True,Private room in guest suite,within an hour
11239,11239,71.0,4.99,253,4.97,4.85,1.0,1316.0,11240,99%,True,Entire loft,within an hour
11240,11240,78.0,4.92,4,4.99,4.81,1.0,1372.0,11241,99%,True,Entire rental unit,within an hour
11241,11241,16.0,4.94,150,4.94,5.0,1.5,2223.0,11242,95%,True,Entire rental unit,within an hour
11242,11242,0.0,4.75,225,4.83,4.71,1.0,732.0,11243,89%,True,Private room in rental unit,within an hour
11243,11243,32.0,4.97,335,4.84,4.91,1.0,345.0,11244,100%,True,Private room in guest suite,within an hour
11244,11244,1.0,4.8,225,5.0,5.0,1.0,732.0,11245,89%,True,Private room in rental unit,within an hour
11245,11245,60.0,4.8,0,4.82,4.57,1.0,424.0,11246,100%,True,Private room in rental unit,within an hour
11246,11246,50.0,5.0,249,5.0,4.94,1.0,1220.0,11247,97%,True,Entire loft,within an hour
11247,11247,10.0,4.6,351,5.0,4.9,1.0,500.0,11248,100%,True,Private room in condo,within an hour
11248,11248,60.0,4.97,263,4.97,4.82,1.0,1155.0,11249,99%,True,Entire loft,within an hour
11249,11249,39.0,4.59,0,4.87,4.59,1.0,391.0,11250,100%,True,Private room in rental unit,within an hour
11251,11251,15.0,4.8,237,4.9,4.8,1.0,400.0,11252,99%,True,Private room in loft,within an hour
11253,11253,52.0,4.75,61,4.62,4.69,1.0,726.0,11254,100%,True,Entire rental unit,within an hour
11254,11254,45.0,4.93,0,4.98,4.71,1.0,1385.0,11255,99%,True,Entire rental unit,within an hour
11255,11255,21.0,4.95,178,5.0,4.9,1.0,947.0,11256,97%,True,Room in boutique hotel,within an hour
11256,11256,20.0,4.45,107,4.75,4.5,1.0,490.0,11257,100%,True,Entire rental unit,within an hour
11257,11257,20.2,4.85,283,4.79,4.83,1.0,859.0,11258,100%,True,Room in aparthotel,within an hour
11258,11258,20.2,4.83,209,4.73,4.78,1.0,986.0,11259,100%,False,Entire loft,within an hour
11260,11260,0.0,4.75,365,4.83,4.71,1.5,1062.7,11261,94%,True,Entire rental unit,within an hour
11264,11264,31.0,4.87,172,4.9,4.65,1.0,800.0,11265,100%,True,Room in hotel,within an hour
11265,11265,4.0,4.75,240,4.75,4.8,1.0,299.0,11266,100%,True,Private room in guest suite,within an hour
11266,11266,23.0,5.0,358,4.96,4.87,2.0,1062.7,11267,97%,True,Entire rental unit,within an hour
11267,11267,2.0,4.5,271,5.0,4.5,1.0,261.0,11268,100%,True,Private room in guest suite,within an hour
11269,11269,3.0,4.8,185,5.0,5.0,1.0,750.0,11270,99%,True,Entire loft,within an hour
11270,11270,20.2,4.78,346,4.99,4.9,2.0,2473.0,11271,100%,True,Entire serviced apartment,within an hour
11271,11271,29.0,4.9,327,5.0,4.76,1.0,1159.0,11272,100%,True,Entire rental unit,within an hour
11273,11273,20.2,4.82,50,4.96,4.88,1.0,821.0,11274,99%,True,Entire loft,within an hour
11275,11275,76.0,4.91,140,4.8,4.79,1.0,1328.0,11276,99%,True,Entire rental unit,within an hour
11277,11277,4.0,5.0,324,5.0,5.0,2.5,2700.0,11278,79%,True,Entire condo,within an hour
11278,11278,38.0,4.92,347,4.87,5.0,2.0,1362.0,11279,100%,True,Entire rental unit,within an hour
11279,11279,39.0,4.82,0,4.95,4.97,1.5,458.0,11280,100%,True,Private room in home,within an hour
11281,11281,18.0,4.5,54,5.0,4.78,2.0,2613.0,11282,100%,True,Entire rental unit,within an hour
11282,11282,20.2,4.92,146,4.92,4.92,1.0,471.0,11283,99%,True,Private room in home,within an hour
11283,11283,24.0,4.83,314,4.88,4.75,2.5,1500.0,11284,100%,True,Entire rental unit,within an hour
11285,11285,19.0,5.0,355,4.63,4.63,1.0,780.0,11286,98%,True,Private room in guesthouse,within an hour
11286,11286,25.0,5.0,253,4.92,4.92,1.0,746.0,11287,100%,True,Entire guest suite,within an hour
11287,11287,20.0,4.9,144,4.8,4.8,2.0,1112.0,11288,95%,True,Entire rental unit,within an hour
11288,11288,11.0,4.82,353,4.9,4.8,1.0,758.0,11289,96%,True,Entire loft,within an hour
11289,11289,66.0,4.74,361,4.95,4.74,1.0,1009.0,11290,99%,True,Entire rental unit,within an hour
11292,11292,20.2,4.89,161,4.65,4.6,1.0,969.0,11293,100%,True,Entire loft,within an hour
11293,11293,4.0,4.5,236,5.0,4.5,1.0,550.0,11294,100%,True,Entire condo,within an hour
11295,11295,22.0,4.8,277,4.82,4.59,2.0,695.0,11296,82%,True,Entire serviced apartment,within an hour
11297,11297,1.0,4.8,0,5.0,5.0,1.0,299.0,11298,98%,True,Private room in rental unit,within an hour
11298,11298,20.2,4.47,339,4.79,4.57,1.0,759.0,11299,100%,False,Entire rental unit,within an hour
11300,11300,35.0,4.8,252,4.89,4.77,1.0,613.0,11301,94%,True,Entire rental unit,within an hour
11301,11301,33.0,4.79,239,4.82,4.88,1.0,246.0,11302,99%,True,Private room in condo,within an hour
11302,11302,16.0,4.63,153,4.94,4.63,2.0,1245.0,11303,94%,True,Entire rental unit,within an hour
11303,11303,20.2,4.86,6,4.74,4.73,1.0,1062.7,11304,100%,True,Private room in home,within an hour
11304,11304,23.0,4.96,347,5.0,4.96,1.0,550.0,11305,97%,True,Entire guest suite,within an hour
11306,11306,62.0,4.9,282,4.84,4.77,2.0,1118.0,11307,100%,True,Entire condo,within an hour
11308,11308,83.0,4.58,327,4.8,4.53,1.0,537.0,11309,99%,True,Entire rental unit,within an hour
11310,11310,34.0,4.97,171,5.0,5.0,1.0,2850.0,11311,99%,True,Room in boutique hotel,within an hour
11312,11312,47.0,4.89,332,4.6,4.77,2.0,1118.0,11313,100%,True,Entire condo,within an hour
