,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
12611,12611,5.0,4.8,333,5.0,5.0,1.0,1035.0,12612,100%,True,Entire loft,within an hour
12612,12612,1.0,5.0,295,5.0,5.0,2.0,1062.7,12613,14%,True,Entire condo,within a few hours
12615,12615,8.0,5.0,365,5.0,5.0,2.0,2230.0,12616,0%,True,Entire condo,No information
12621,12621,2.0,5.0,50,5.0,5.0,2.0,789.0,12622,0%,False,Entire condo,within an hour
12622,12622,10.0,5.0,96,4.7,5.0,1.5,2568.0,12623,99%,True,Entire home,within an hour
12626,12626,70.0,4.9,365,4.97,4.94,1.0,1400.0,12627,100%,True,Entire rental unit,within an hour
12628,12628,12.0,5.0,180,4.83,4.92,1.0,1750.0,12629,98%,True,Entire rental unit,within an hour
12630,12630,29.0,4.97,341,4.76,5.0,1.0,612.0,12631,100%,True,Entire loft,within an hour
12634,12634,1.0,5.0,277,5.0,5.0,1.0,580.0,12635,100%,True,Private room in bed and breakfast,No information
12635,12635,8.0,4.88,351,5.0,5.0,1.0,990.0,12636,82%,True,Private room in bed and breakfast,within a day
12636,12636,10.0,5.0,365,4.9,5.0,1.0,1647.0,12637,100%,True,Entire condo,within an hour
12639,12639,29.0,5.0,0,4.86,4.97,1.0,295.0,12640,100%,True,Entire loft,No information
12640,12640,7.0,4.86,345,5.0,5.0,2.0,1085.0,12641,90%,True,Entire condo,within a few hours
12645,12645,64.0,4.97,290,4.91,4.97,1.0,579.0,12646,100%,True,Entire condo,within an hour
12646,12646,27.0,4.93,328,5.0,5.0,1.0,499.0,12647,84%,True,Private room in rental unit,within a few hours
12647,12647,1.0,5.0,355,5.0,5.0,1.0,750.0,12648,67%,True,Entire condo,within a day
12651,12651,12.0,5.0,340,5.0,4.92,1.0,579.0,12652,92%,True,Private room in rental unit,within a few hours
12659,12659,11.0,4.82,339,4.91,4.91,2.0,1100.0,12660,94%,True,Entire condo,within a few hours
12660,12660,47.0,4.49,276,4.66,4.91,1.0,399.0,12661,94%,True,Entire loft,within an hour
12665,12665,1.0,5.0,231,5.0,5.0,1.5,1062.7,12666,99%,True,Entire rental unit,within an hour
12668,12668,13.0,5.0,295,4.85,4.92,2.0,1792.0,12669,100%,True,Entire home,within an hour
12672,12672,8.0,4.88,358,5.0,5.0,1.0,2451.0,12673,100%,True,Room in aparthotel,within an hour
12675,12675,17.0,4.82,55,4.88,4.94,1.0,250.0,12676,100%,False,Private room in casa particular,within an hour
12678,12678,2.0,5.0,332,5.0,5.0,2.5,2400.0,12679,85%,True,Private room in home,within an hour
12680,12680,1.0,5.0,0,5.0,5.0,2.5,1300.0,12681,0%,True,Entire home,No information
12683,12683,46.0,5.0,189,5.0,4.91,1.0,2114.0,12684,100%,True,Entire rental unit,within an hour
12688,12688,20.2,4.86,307,4.73,4.91,1.0,1047.0,12689,99%,True,Entire place,within an hour
12690,12690,4.0,5.0,0,5.0,5.0,1.0,329.0,12691,0%,True,Private room in rental unit,No information
12693,12693,17.0,5.0,197,5.0,4.94,2.0,2113.0,12694,85%,True,Entire condo,within an hour
12699,12699,10.0,4.9,85,5.0,5.0,1.0,250.0,12700,98%,True,Private room in home,within an hour
12703,12703,2.0,5.0,345,5.0,5.0,1.0,961.0,12704,99%,True,Private room in bed and breakfast,within an hour
12704,12704,2.0,5.0,320,5.0,5.0,1.0,1500.0,12705,0%,True,Entire condo,No information
12711,12711,1.0,5.0,365,5.0,5.0,1.0,750.0,12712,94%,True,Private room,within an hour
12712,12712,8.0,5.0,89,4.88,5.0,1.5,650.0,12713,0%,True,Private room in condo,a few days or more
12713,12713,2.0,5.0,363,4.9,5.0,1.0,585.0,12714,60%,True,Entire rental unit,within a few hours
12718,12718,6.0,5.0,81,5.0,5.0,1.0,251.0,12719,98%,True,Private room in home,within an hour
12729,12729,1.0,5.0,365,5.0,5.0,1.0,2449.0,12730,71%,True,Entire rental unit,No information
12730,12730,2.0,5.0,365,5.0,5.0,1.0,549.0,12731,100%,True,Campsite,No information
12734,12734,52.0,4.98,351,4.88,4.92,2.0,2393.0,12735,100%,True,Entire condo,within an hour
12742,12742,90.0,4.89,294,4.92,4.96,2.0,1093.0,12743,100%,True,Entire serviced apartment,within an hour
12746,12746,2.0,5.0,216,4.9,5.0,1.0,414.0,12747,100%,True,Private room in condo,within an hour
12749,12749,20.2,4.9,348,4.91,4.92,1.5,290.0,12750,99%,True,Private room in loft,within an hour
12753,12753,2.0,4.5,0,5.0,5.0,2.5,1888.0,12754,0%,True,Entire condo,No information
12760,12760,6.0,5.0,341,5.0,5.0,1.0,389.0,12761,100%,True,Private room in rental unit,within an hour
12763,12763,8.0,5.0,301,4.88,5.0,1.0,750.0,12764,100%,True,Entire loft,No information
12764,12764,20.2,4.98,57,4.89,4.94,1.0,564.0,12765,98%,False,Casa particular,within an hour
12768,12768,9.0,4.89,163,5.0,5.0,1.0,800.0,12769,88%,True,Entire condo,within an hour
12769,12769,28.0,5.0,32,5.0,4.96,1.0,1300.0,12770,100%,True,Entire condo,No information
12774,12774,20.2,4.95,361,4.97,4.96,1.5,1017.0,12775,90%,True,Entire serviced apartment,within an hour
12776,12776,5.0,5.0,327,5.0,5.0,2.0,1950.0,12777,100%,True,Private room in rental unit,within an hour
12778,12778,2.0,5.0,87,5.0,5.0,1.0,651.0,12779,99%,True,Entire loft,within an hour
12780,12780,16.0,5.0,177,5.0,5.0,2.0,1062.7,12781,100%,True,Entire condo,within an hour
12784,12784,2.0,5.0,365,5.0,5.0,1.0,951.0,12785,0%,False,Private room in condo,No information
12788,12788,1.0,5.0,0,5.0,5.0,2.0,1810.0,12789,0%,True,Entire rental unit,No information
12789,12789,1.0,5.0,365,5.0,5.0,1.0,2654.0,12790,100%,False,Room in hotel,No information
12790,12790,3.0,4.67,93,4.67,5.0,1.0,1000.0,12791,50%,True,Entire condo,No information
12802,12802,80.0,4.94,245,5.0,4.91,1.0,746.0,12803,88%,True,Private room in serviced apartment,within a few hours
12804,12804,4.0,4.75,289,4.75,5.0,2.0,2902.0,12805,91%,True,Entire loft,within a few hours
12811,12811,12.0,4.92,350,5.0,4.92,1.0,1089.0,12812,99%,True,Entire rental unit,within an hour
12812,12812,2.0,5.0,365,5.0,5.0,1.0,1097.0,12813,89%,True,Private room in bed and breakfast,No information
12822,12822,7.0,5.0,0,5.0,5.0,2.5,1600.0,12823,100%,False,Entire home,No information
12829,12829,4.0,5.0,41,5.0,5.0,1.0,460.0,12830,99%,True,Private room in rental unit,within an hour
12831,12831,8.0,5.0,289,5.0,5.0,1.0,950.0,12832,59%,True,Entire condo,within a few hours
12833,12833,1.0,5.0,365,5.0,5.0,1.0,500.0,12834,75%,True,Private room in condo,a few days or more
12839,12839,3.0,5.0,15,5.0,5.0,2.5,1646.0,12840,71%,True,Entire rental unit,within a day
12845,12845,1.0,5.0,364,5.0,5.0,1.0,2839.0,12846,100%,False,Room in hotel,No information
12846,12846,5.0,5.0,325,5.0,5.0,1.0,2542.0,12847,83%,True,Room in boutique hotel,within an hour
12854,12854,58.0,4.9,325,4.9,4.93,1.0,874.0,12855,100%,True,Entire rental unit,within an hour
12857,12857,3.0,4.67,44,5.0,5.0,1.0,650.0,12858,99%,True,Private room in rental unit,within an hour
12858,12858,1.0,4.8,333,5.0,5.0,1.0,650.0,12859,100%,True,Entire rental unit,No information
12859,12859,24.0,4.96,169,4.92,4.96,2.5,1950.0,12860,100%,True,Entire condo,within an hour
12866,12866,9.0,4.89,195,4.78,5.0,2.5,622.0,12867,100%,True,Entire rental unit,within a day
12867,12867,4.0,4.75,0,5.0,5.0,1.0,1100.0,12868,0%,True,Entire rental unit,No information
12870,12870,4.0,5.0,241,5.0,5.0,1.0,500.0,12871,100%,True,Private room in loft,No information
12875,12875,70.0,4.87,344,4.93,4.93,1.0,593.0,12876,100%,True,Entire condo,within an hour
12876,12876,1.0,5.0,365,5.0,5.0,1.5,1062.7,12877,99%,True,Private room in bed and breakfast,within an hour
12883,12883,1.0,5.0,314,5.0,5.0,1.0,2723.0,12884,83%,True,Room in boutique hotel,within an hour
12890,12890,4.0,5.0,57,5.0,5.0,1.0,499.0,12891,50%,True,Private room in rental unit,No information
12893,12893,52.0,4.92,357,4.81,4.92,1.0,1127.0,12894,100%,True,Room in hotel,within an hour
12894,12894,25.0,4.92,348,4.84,4.92,1.0,700.0,12895,90%,True,Entire condo,within an hour
12898,12898,19.0,5.0,150,5.0,5.0,2.5,1350.0,12899,63%,True,Entire condo,within a day
12903,12903,2.0,5.0,365,5.0,5.0,1.0,1062.7,12904,99%,True,Private room in bed and breakfast,within an hour
12904,12904,35.0,4.86,153,5.0,4.97,1.5,1062.7,12905,100%,True,Entire home,within an hour
12905,12905,6.0,5.0,0,5.0,5.0,1.0,220.0,12906,0%,True,Private room in rental unit,No information
12912,12912,9.0,4.89,136,5.0,5.0,1.0,506.0,12913,80%,True,Private room in casa particular,within an hour
12913,12913,5.0,5.0,90,5.0,5.0,1.0,1800.0,12914,90%,True,Entire serviced apartment,within a few hours
12919,12919,42.0,4.98,254,5.0,4.98,1.0,700.0,12920,100%,True,Private room in guest suite,within an hour
12922,12922,51.0,5.0,365,4.98,4.92,1.0,1457.0,12923,100%,True,Entire rental unit,within an hour
12924,12924,1.0,5.0,59,5.0,5.0,1.0,700.0,12925,100%,True,Entire home,within a day
12926,12926,1.0,5.0,0,5.0,5.0,1.0,825.0,12927,100%,True,Entire rental unit,within an hour
12928,12928,17.0,4.94,0,4.88,4.94,1.0,1400.0,12929,60%,True,Entire condo,No information
12930,12930,11.0,4.73,324,5.0,4.91,1.0,456.0,12931,100%,True,Private room in home,within an hour
12931,12931,19.0,4.89,209,4.89,5.0,1.0,1100.0,12932,100%,True,Private room in home,within an hour
12933,12933,3.0,5.0,258,5.0,5.0,2.0,950.0,12934,70%,True,Entire condo,within an hour
12940,12940,4.0,5.0,215,5.0,5.0,1.0,553.0,12941,100%,True,Entire condo,within an hour
12944,12944,5.0,5.0,137,4.8,5.0,1.0,701.0,12945,100%,True,Entire condo,within an hour
12945,12945,2.0,5.0,170,5.0,5.0,1.0,1829.0,12946,100%,True,Entire condo,No information
12948,12948,1.0,5.0,365,5.0,5.0,3.0,1062.7,12949,99%,True,Private room in rental unit,within an hour
12949,12949,44.0,4.89,86,5.0,4.91,3.0,1062.7,12950,95%,True,Entire condo,within an hour
12953,12953,11.0,5.0,106,5.0,4.91,3.0,2936.0,12954,100%,True,Entire condo,within a few hours
12955,12955,59.0,4.95,181,4.9,4.92,1.0,1976.0,12956,100%,True,Entire condo,within an hour
12956,12956,34.0,4.94,364,5.0,4.94,1.0,1600.0,12957,100%,True,Entire loft,within an hour
12957,12957,41.0,5.0,285,4.63,4.98,1.0,475.0,12958,98%,True,Tiny home,within an hour
12958,12958,9.0,5.0,204,5.0,5.0,1.0,420.0,12959,100%,True,Private room in serviced apartment,within an hour
12966,12966,98.0,4.99,254,4.93,4.96,1.0,832.0,12967,99%,True,Entire loft,within an hour
12967,12967,2.0,5.0,170,5.0,5.0,1.0,333.0,12968,73%,True,Private room in condo,within a day
12970,12970,1.0,5.0,350,5.0,5.0,3.0,1062.7,12971,46%,True,Private room in serviced apartment,within a day
12977,12977,2.0,5.0,2,5.0,5.0,1.0,659.0,12978,83%,True,Private room in rental unit,within an hour
12979,12979,1.0,5.0,353,5.0,5.0,1.0,2429.0,12980,100%,True,Entire loft,within an hour
12984,12984,4.0,5.0,179,5.0,5.0,2.0,2254.0,12985,83%,True,Entire condo,within an hour
13000,13000,2.0,5.0,361,5.0,5.0,1.0,2400.0,13001,85%,True,Private room in home,within an hour
13001,13001,39.0,4.79,345,4.92,4.92,2.0,1050.0,13002,100%,True,Entire condo,within an hour
13006,13006,1.0,5.0,0,5.0,5.0,2.5,1540.0,13007,100%,True,Entire rental unit,No information
13012,13012,62.0,4.89,349,5.0,4.97,1.0,539.0,13013,97%,True,Private room in condo,within an hour
13013,13013,9.0,4.89,87,5.0,5.0,1.0,1099.0,13014,92%,True,Entire loft,within a few hours
13033,13033,75.0,4.91,70,4.93,4.91,3.0,1935.0,13034,90%,True,Entire condo,within an hour
13039,13039,1.0,5.0,121,5.0,5.0,1.0,1062.7,13040,100%,True,Room in hotel,within an hour
13042,13042,8.0,5.0,149,5.0,5.0,1.0,2050.0,13043,100%,True,Entire serviced apartment,within a day
13053,13053,1.0,5.0,364,5.0,5.0,1.0,600.0,13054,96%,True,Private room in home,within an hour
13056,13056,36.0,4.94,326,4.97,4.97,2.0,1800.0,13057,100%,True,Entire condo,within an hour
13057,13057,4.0,4.5,302,5.0,5.0,1.0,1000.0,13058,92%,True,Entire loft,within a few hours
13062,13062,15.0,4.93,211,5.0,5.0,1.0,1850.0,13063,100%,True,Entire serviced apartment,within a day
13067,13067,31.0,4.97,363,4.97,4.97,1.0,1600.0,13068,100%,True,Entire rental unit,within an hour
13074,13074,1.0,5.0,365,5.0,5.0,1.0,500.0,13075,100%,True,Private room in tiny home,No information
13075,13075,32.0,5.0,336,5.0,5.0,1.0,1200.0,13076,100%,True,Entire rental unit,within an hour
13077,13077,2.0,4.5,90,5.0,5.0,1.5,1114.0,13078,0%,True,Entire rental unit,a few days or more
13078,13078,3.0,5.0,81,5.0,5.0,1.5,1439.0,13079,100%,True,Entire rental unit,within an hour
13080,13080,12.0,5.0,62,4.92,4.92,1.5,770.0,13081,97%,True,Private room in home,within an hour
13082,13082,1.0,4.8,174,5.0,5.0,1.0,1045.0,13083,97%,True,Entire rental unit,within an hour
13087,13087,7.0,5.0,271,5.0,5.0,1.0,200.0,13088,100%,True,Private room in serviced apartment,No information
13090,13090,2.0,4.5,361,5.0,5.0,1.5,1045.0,13091,100%,True,Private room in serviced apartment,within an hour
13091,13091,20.0,4.9,347,5.0,4.95,2.0,2000.0,13092,100%,True,Entire rental unit,within an hour
13097,13097,89.0,4.78,341,4.92,4.94,2.0,1781.0,13098,100%,True,Entire serviced apartment,within an hour
13101,13101,1.0,5.0,210,5.0,5.0,1.0,580.0,13102,100%,True,Entire rental unit,within a day
13104,13104,11.0,5.0,353,4.91,5.0,2.0,1350.0,13105,93%,True,Entire rental unit,within a few hours
13107,13107,2.0,4.5,332,5.0,5.0,1.0,270.0,13108,100%,True,Private room in rental unit,within an hour
13109,13109,10.0,4.9,363,4.7,5.0,1.0,1100.0,13110,100%,True,Entire loft,within an hour
13111,13111,4.0,5.0,365,4.75,5.0,1.0,800.0,13112,100%,True,Private room in loft,a few days or more
13113,13113,11.0,5.0,358,4.91,4.91,1.0,700.0,13114,100%,True,Entire serviced apartment,within an hour
13115,13115,1.0,5.0,147,5.0,5.0,2.5,1100.0,13116,100%,False,Entire home,within a day
13117,13117,7.0,4.71,88,5.0,5.0,1.0,257.0,13118,89%,True,Private room in condo,within a few hours
13119,13119,24.0,5.0,348,4.96,4.92,1.0,1150.0,13120,100%,True,Entire loft,within an hour
13123,13123,4.0,5.0,47,5.0,5.0,1.0,2103.0,13124,0%,True,Entire serviced apartment,within an hour
13130,13130,5.0,4.8,88,5.0,5.0,1.0,777.0,13131,86%,True,Private room in condo,within a day
13135,13135,4.0,5.0,342,5.0,5.0,3.0,1062.7,13136,88%,True,Entire home,within a few hours
13136,13136,13.0,4.92,365,5.0,4.92,1.0,1457.0,13137,100%,True,Entire condo,within an hour
13142,13142,27.0,4.96,179,5.0,4.93,1.0,853.0,13143,100%,True,Private room in rental unit,within an hour
13143,13143,10.0,4.7,148,5.0,5.0,1.0,300.0,13144,100%,True,Private room in casa particular,No information
13146,13146,24.0,4.87,177,4.96,4.96,1.0,950.0,13147,100%,True,Private room in rental unit,within an hour
13152,13152,20.2,4.91,330,4.9,4.91,1.0,550.0,13153,100%,True,Entire guest suite,within an hour
13155,13155,4.0,5.0,363,5.0,5.0,1.0,600.0,13156,0%,True,Private room in rental unit,within a day
13157,13157,54.0,4.98,359,4.98,4.94,1.0,1665.0,13158,100%,True,Entire rental unit,within an hour
13159,13159,34.0,4.88,167,4.76,4.94,1.0,630.0,13160,100%,True,Entire condo,within an hour
13161,13161,86.0,4.95,360,4.99,4.94,1.0,1931.0,13162,100%,True,Entire rental unit,within an hour
13163,13163,29.0,5.0,363,4.93,4.93,1.0,700.0,13164,90%,True,Entire condo,within an hour
13166,13166,1.0,5.0,89,5.0,5.0,1.0,800.0,13167,67%,False,Private room in rental unit,No information
13171,13171,15.0,4.93,296,4.93,5.0,1.0,259.0,13172,80%,True,Private room in rental unit,within a few hours
13172,13172,38.0,5.0,342,4.82,4.92,1.0,864.0,13173,100%,True,Entire rental unit,within an hour
13174,13174,12.0,4.92,72,4.83,5.0,1.0,853.0,13175,100%,True,Entire loft,within an hour
13175,13175,79.0,4.95,348,4.97,4.94,2.5,2106.0,13176,100%,True,Entire rental unit,within an hour
13176,13176,70.0,4.87,265,4.93,4.93,1.0,843.0,13177,100%,True,Entire condo,within an hour
13178,13178,67.0,4.84,342,4.88,4.94,1.0,610.0,13179,100%,True,Entire condo,within an hour
13183,13183,62.0,4.81,342,4.97,4.94,1.0,623.0,13184,100%,True,Entire condo,within an hour
13188,13188,101.0,4.81,275,4.94,4.91,2.0,1640.0,13189,100%,True,Entire serviced apartment,within an hour
13190,13190,16.0,5.0,21,5.0,4.94,1.0,1800.0,13191,94%,True,Entire rental unit,No information
13192,13192,66.0,4.94,223,4.95,4.92,1.0,800.0,13193,100%,True,Entire rental unit,within an hour
13207,13207,4.0,5.0,330,5.0,5.0,1.0,1573.0,13208,100%,True,Entire condo,within an hour
13215,13215,1.0,5.0,0,5.0,5.0,1.0,300.0,13216,0%,True,Private room in home,No information
13216,13216,8.0,5.0,323,5.0,5.0,1.0,500.0,13217,95%,True,Private room in condo,within an hour
13220,13220,19.0,5.0,173,4.89,4.95,2.5,1289.0,13221,97%,True,Entire rental unit,within a few hours
13221,13221,52.0,4.94,137,4.94,4.98,1.0,700.0,13222,100%,True,Entire condo,within an hour
13222,13222,74.0,5.0,317,5.0,4.97,1.0,1471.0,13223,100%,True,Entire rental unit,within an hour
13224,13224,38.0,4.95,362,4.92,4.95,1.0,965.0,13225,100%,True,Private room in tiny home,within an hour
13225,13225,38.0,4.97,343,5.0,4.97,1.5,2949.0,13226,99%,True,Entire serviced apartment,within an hour
13227,13227,17.0,5.0,364,4.94,4.94,1.0,782.0,13228,100%,True,Private room in tiny home,within an hour
13228,13228,1.0,5.0,0,5.0,5.0,1.0,399.0,13229,99%,True,Private room in condo,within an hour
13229,13229,99.0,4.86,81,4.94,4.91,1.0,1335.0,13230,100%,True,Entire rental unit,within an hour
13230,13230,20.2,4.97,330,4.91,4.96,2.0,1003.0,13231,100%,True,Entire condo,within an hour
13235,13235,43.0,4.88,234,4.93,4.91,1.0,616.0,13236,100%,True,Entire guest suite,within an hour
13243,13243,63.0,4.97,86,4.9,4.92,1.0,1593.0,13244,100%,True,Entire loft,within an hour
13248,13248,35.0,4.97,213,4.8,4.97,1.0,593.0,13249,95%,True,Entire condo,within an hour
13255,13255,34.0,4.91,167,4.97,4.91,1.0,1200.0,13256,100%,True,Entire guest suite,within an hour
13261,13261,32.0,5.0,84,4.88,4.94,1.0,750.0,13262,100%,True,Entire loft,within a few hours
13264,13264,41.0,4.85,159,4.98,4.93,1.0,1249.0,13265,100%,True,Entire loft,within an hour
13266,13266,2.0,4.5,0,5.0,5.0,1.0,780.0,13267,0%,True,Entire rental unit,No information
13267,13267,5.0,5.0,358,5.0,5.0,1.0,1062.7,13268,100%,True,Entire serviced apartment,within an hour
13270,13270,10.0,5.0,177,5.0,5.0,1.0,400.0,13271,85%,True,Private room in condo,within a day
13274,13274,4.0,5.0,231,5.0,5.0,1.0,401.0,13275,100%,True,Private room in townhouse,within an hour
13276,13276,4.0,5.0,357,5.0,5.0,1.0,600.0,13277,74%,True,Entire loft,within an hour
13280,13280,69.0,4.97,341,4.96,4.99,2.5,1203.0,13281,100%,True,Entire condo,within an hour
13283,13283,13.0,4.69,88,4.92,4.92,1.0,250.0,13284,98%,True,Private room in home,within an hour
13294,13294,4.0,5.0,59,4.9,5.0,1.0,770.0,13295,97%,True,Private room in home,within an hour
13295,13295,1.0,5.0,176,5.0,5.0,1.0,250.0,13296,100%,True,Room in aparthotel,within an hour
13298,13298,37.0,4.78,80,4.95,5.0,2.0,350.0,13299,61%,True,Private room in condo,within a day
13299,13299,1.0,5.0,24,5.0,5.0,1.0,690.0,13300,0%,True,Private room in condo,within a day
13303,13303,35.0,4.71,342,5.0,4.97,1.0,394.0,13304,91%,True,Private room in rental unit,within an hour
13305,13305,6.0,5.0,148,5.0,5.0,1.0,700.0,13306,90%,True,Private room in rental unit,within an hour
13307,13307,12.0,5.0,18,4.92,4.92,1.0,691.0,13308,98%,True,Entire rental unit,within an hour
13313,13313,6.0,5.0,0,5.0,5.0,1.0,943.0,13314,98%,True,Entire rental unit,within an hour
13317,13317,1.0,5.0,0,5.0,5.0,2.0,1616.0,13318,98%,True,Entire condo,No information
13320,13320,9.0,5.0,120,5.0,5.0,1.0,1600.0,13321,0%,True,Entire serviced apartment,No information
13325,13325,35.0,4.83,173,4.97,4.91,2.0,1109.0,13326,100%,True,Entire rental unit,within an hour
13326,13326,10.0,4.9,0,5.0,5.0,2.5,301.0,13327,89%,True,Entire condo,No information
13327,13327,28.0,4.96,22,4.96,4.96,3.0,1062.7,13328,83%,True,Entire home,within an hour
13330,13330,18.0,4.94,333,5.0,4.94,1.0,690.0,13331,50%,True,Private room in condo,within an hour
13334,13334,9.0,4.89,356,4.89,5.0,1.0,207.0,13335,100%,True,Private room in casa particular,within an hour
13338,13338,1.0,5.0,136,5.0,5.0,1.0,1800.0,13339,100%,True,Entire loft,within an hour
13347,13347,6.0,5.0,136,4.83,5.0,1.0,480.0,13348,100%,True,Tiny home,within an hour
13352,13352,38.0,4.87,56,4.89,4.95,2.0,1464.0,13353,99%,True,Entire loft,within an hour
13372,13372,46.0,4.85,260,4.76,4.91,1.0,290.0,13373,100%,True,Entire guest suite,within an hour
13374,13374,1.0,5.0,350,5.0,5.0,1.0,769.0,13375,100%,True,Entire condo,within an hour
13386,13386,1.0,5.0,365,5.0,5.0,1.0,2800.0,13387,80%,True,Room in boutique hotel,within a day
13388,13388,7.0,5.0,177,5.0,5.0,2.5,1062.7,13389,99%,True,Entire rental unit,within an hour
13397,13397,1.0,5.0,148,5.0,5.0,1.0,400.0,13398,100%,True,Private room in condo,within an hour
13403,13403,2.0,5.0,0,5.0,5.0,1.0,845.0,13404,80%,True,Private room in rental unit,within a few hours
13404,13404,45.0,4.98,120,5.0,4.91,3.0,1062.7,13405,100%,True,Entire condo,within an hour
13407,13407,12.0,4.92,110,5.0,5.0,2.0,2307.0,13408,99%,True,Entire rental unit,within an hour
13414,13414,23.0,4.87,27,4.91,4.91,2.0,990.0,13415,100%,True,Entire condo,within an hour
13417,13417,11.0,4.91,77,5.0,5.0,1.0,1357.0,13418,94%,True,Entire condo,within an hour
13418,13418,3.0,5.0,365,5.0,5.0,1.0,1000.0,13419,100%,True,Private room in home,within an hour
13423,13423,2.0,5.0,365,5.0,5.0,1.0,1000.0,13424,100%,True,Private room in home,within an hour
13424,13424,4.0,5.0,365,4.9,5.0,1.0,1000.0,13425,100%,True,Private room in home,within an hour
13426,13426,40.0,4.8,133,5.0,5.0,2.5,1464.0,13427,93%,True,Entire condo,within a few hours
13430,13430,8.0,4.88,61,5.0,5.0,1.0,450.0,13431,100%,True,Entire serviced apartment,within an hour
13431,13431,3.0,5.0,148,5.0,5.0,2.0,850.0,13432,0%,True,Entire rental unit,No information
13437,13437,20.0,5.0,241,5.0,4.95,1.0,2500.0,13438,90%,False,Entire loft,No information
13441,13441,78.0,4.9,85,4.94,4.91,2.0,1680.0,13442,100%,True,Entire condo,within an hour
13442,13442,2.0,5.0,240,5.0,5.0,1.0,299.0,13443,100%,True,Private room in guest suite,within an hour
13445,13445,6.0,4.67,301,4.83,5.0,2.0,990.0,13446,99%,True,Entire condo,within an hour
13448,13448,43.0,5.0,297,5.0,4.95,1.0,1803.0,13449,97%,True,Entire condo,within an hour
13450,13450,2.0,5.0,85,5.0,5.0,1.0,1299.0,13451,99%,True,Entire condo,within an hour
13455,13455,19.0,5.0,345,4.95,4.95,1.0,1411.0,13456,100%,False,Entire rental unit,within an hour
13461,13461,14.0,4.93,345,4.93,4.93,1.0,1803.0,13462,96%,True,Entire condo,within an hour
13463,13463,28.0,5.0,161,4.89,4.96,1.0,1390.0,13464,100%,False,Entire rental unit,within an hour
13469,13469,38.0,4.97,339,4.97,4.92,1.0,1407.0,13470,100%,True,Entire loft,within an hour
13474,13474,6.0,5.0,323,5.0,5.0,1.0,385.0,13475,100%,True,Private room in rental unit,a few days or more
13490,13490,1.0,5.0,363,5.0,5.0,1.0,1000.0,13491,0%,True,Entire rental unit,No information
13494,13494,27.0,5.0,44,5.0,4.96,2.0,1077.0,13495,79%,True,Entire rental unit,within a day
13498,13498,7.0,4.86,55,5.0,5.0,1.0,1650.0,13499,100%,True,Entire rental unit,within a few hours
13504,13504,58.0,4.98,241,4.88,4.91,1.0,850.0,13505,100%,True,Entire condo,within an hour
13506,13506,41.0,4.78,76,4.95,4.95,2.5,1231.0,13507,100%,True,Entire condo,within an hour
13519,13519,1.0,5.0,0,5.0,5.0,1.0,450.0,13520,0%,True,Private room in tiny home,No information
13523,13523,20.2,4.9,341,4.95,4.91,1.0,720.0,13524,100%,True,Private room in casa particular,within an hour
13527,13527,18.0,5.0,117,5.0,4.94,2.0,1689.0,13528,99%,True,Entire rental unit,within an hour
13530,13530,37.0,4.86,173,4.97,4.92,2.5,1792.0,13531,97%,True,Entire townhouse,within an hour
13533,13533,11.0,4.82,357,4.91,4.91,1.0,1232.0,13534,96%,True,Entire condo,within an hour
13535,13535,10.0,5.0,269,4.9,5.0,1.0,750.0,13536,92%,True,Private room in bungalow,within an hour
13540,13540,2.0,5.0,271,5.0,5.0,1.0,340.0,13541,100%,True,Private room in home,within an hour
13544,13544,3.0,5.0,0,5.0,5.0,1.0,825.0,13545,78%,True,Entire rental unit,within a few hours
13547,13547,1.0,5.0,0,5.0,5.0,1.0,746.0,13548,78%,True,Entire rental unit,within a few hours
13563,13563,7.0,5.0,345,4.86,5.0,1.0,674.0,13564,94%,True,Entire rental unit,within an hour
13567,13567,1.0,5.0,0,5.0,5.0,1.0,805.0,13568,78%,True,Entire rental unit,within a few hours
13568,13568,1.0,5.0,365,5.0,5.0,1.0,800.0,13569,67%,True,Private room in casa particular,No information
13572,13572,63.0,4.95,279,5.0,4.94,1.0,1303.0,13573,100%,True,Entire loft,within an hour
13578,13578,20.2,4.93,300,5.0,4.97,1.0,640.0,13579,100%,True,Private room in serviced apartment,within an hour
13579,13579,16.0,4.81,107,5.0,5.0,1.0,882.0,13580,99%,True,Private room in home,within an hour
13586,13586,46.0,5.0,339,4.98,4.98,1.0,1199.0,13587,87%,True,Entire condo,within an hour
13589,13589,91.0,4.98,319,4.99,4.96,1.0,602.0,13590,100%,True,Private room in rental unit,within an hour
13595,13595,3.0,4.67,355,5.0,5.0,1.0,280.0,13596,95%,True,Private room in home,within an hour
13602,13602,8.0,5.0,353,5.0,5.0,1.0,800.0,13603,100%,True,Entire condo,within a day
13605,13605,17.0,4.94,356,4.88,4.94,1.0,580.0,13606,100%,True,Entire serviced apartment,within an hour
13608,13608,32.0,4.97,185,5.0,4.97,2.0,1271.0,13609,100%,True,Entire loft,within an hour
13622,13622,17.0,4.88,344,5.0,4.94,1.0,1636.0,13623,96%,True,Entire condo,within an hour
13625,13625,28.0,4.93,143,4.93,4.96,1.0,368.0,13626,100%,True,Private room in condo,within an hour
