,Unnamed: 0.1,number_of_reviews,review_scores_cleanliness,availability_365,review_scores_location,review_scores_value,bathrooms_text,price,Unnamed: 0,host_acceptance_rate,host_identity_verified,property_type,host_response_time
12260,12260,1.0,5.0,365,5.0,5.0,1.0,201.0,12261,71%,True,Shared room in home,within a day
12265,12265,6.0,4.67,180,4.9,4.8,1.0,550.0,12266,74%,True,Private room in serviced apartment,within an hour
12270,12270,31.0,4.65,342,4.9,4.65,1.0,1100.0,12271,99%,False,Private room in serviced apartment,within an hour
12271,12271,20.0,4.9,87,4.95,4.95,2.5,900.0,12272,77%,True,Entire condo,within an hour
12272,12272,47.0,4.77,342,4.89,4.7,1.0,1100.0,12273,99%,False,Private room in serviced apartment,within an hour
12273,12273,8.0,4.88,163,4.9,4.75,2.0,1200.0,12274,62%,True,Entire condo,within an hour
12274,12274,31.0,4.58,342,4.87,4.71,1.0,1100.0,12275,99%,False,Private room in serviced apartment,within an hour
12279,12279,2.0,5.0,36,5.0,5.0,1.0,871.0,12280,93%,True,Private room in condo,within an hour
12280,12280,6.0,4.67,35,4.9,4.5,1.0,2114.0,12281,93%,True,Entire condo,within an hour
12283,12283,32.0,4.5,273,4.66,4.59,1.0,199.0,12284,98%,True,Entire loft,within an hour
12284,12284,39.0,4.85,329,4.82,4.67,1.0,1290.0,12285,99%,True,Entire serviced apartment,within an hour
12288,12288,1.0,5.0,365,5.0,5.0,1.0,199.0,12289,71%,True,Shared room in home,within a day
12290,12290,0.0,4.75,365,4.83,4.71,1.0,199.0,12291,71%,True,Shared room in home,within a day
12293,12293,45.0,4.73,355,4.91,4.69,1.0,1100.0,12294,99%,False,Private room in serviced apartment,within an hour
12299,12299,0.0,4.75,365,4.83,4.71,1.0,199.0,12300,71%,True,Shared room in home,within a day
12304,12304,76.0,4.93,353,4.99,4.93,2.0,1646.0,12305,99%,True,Entire condo,within an hour
12308,12308,24.0,4.79,349,4.92,4.92,1.0,926.0,12309,97%,True,Entire loft,within an hour
12309,12309,2.0,4.5,365,5.0,5.0,1.0,200.0,12310,71%,True,Shared room in home,within a day
12310,12310,39.0,4.76,361,4.71,4.45,1.0,1527.0,12311,93%,True,Entire rental unit,within an hour
12311,12311,1.0,5.0,365,5.0,5.0,1.0,199.0,12312,71%,True,Shared room in home,within a day
12313,12313,43.0,4.74,90,4.95,4.74,1.0,1668.0,12314,93%,True,Entire rental unit,within an hour
12315,12315,8.0,4.5,365,4.88,4.5,1.0,299.0,12316,71%,True,Private room in home,within a day
12316,12316,7.0,4.86,349,5.0,5.0,1.0,2233.0,12317,93%,True,Entire rental unit,within an hour
12317,12317,9.0,4.89,363,4.78,4.78,1.0,1068.0,12318,88%,True,Entire condo,within an hour
12322,12322,0.0,4.75,365,4.83,4.71,1.0,604.0,12323,92%,True,Private room in rental unit,within an hour
12323,12323,9.0,5.0,359,5.0,5.0,1.0,453.0,12324,89%,True,Private room in bed and breakfast,within a few hours
12324,12324,4.0,5.0,331,5.0,5.0,1.0,957.0,12325,98%,True,Entire loft,within an hour
12328,12328,43.0,4.88,118,4.95,4.77,1.5,1471.0,12329,92%,True,Entire loft,within an hour
12329,12329,14.0,4.86,87,4.93,4.79,2.0,1643.0,12330,89%,True,Entire condo,within a few hours
12330,12330,73.0,4.89,344,4.95,4.88,3.0,1062.7,12331,99%,True,Entire condo,within an hour
12331,12331,5.0,5.0,355,5.0,4.6,2.0,1500.0,12332,89%,True,Entire rental unit,within a few hours
12332,12332,21.0,4.67,359,4.9,4.48,2.0,1643.0,12333,89%,True,Entire condo,within a few hours
12333,12333,3.0,4.8,363,5.0,4.8,1.0,340.0,12334,99%,True,Private room in serviced apartment,within an hour
12340,12340,3.0,4.67,89,5.0,4.67,2.0,2999.0,12341,75%,True,Casa particular,within an hour
12341,12341,2.0,5.0,30,5.0,5.0,1.0,327.0,12342,95%,True,Private room in home,within an hour
12353,12353,12.0,4.83,43,4.83,4.8,1.0,607.0,12354,59%,True,Entire loft,within a day
12355,12355,30.0,4.9,333,4.9,4.97,1.0,477.0,12356,87%,True,Private room in home,within a few hours
12356,12356,18.0,5.0,164,4.94,5.0,1.0,817.0,12357,80%,True,Entire condo,within an hour
12357,12357,9.0,4.56,210,4.78,4.67,1.0,622.0,12358,93%,True,Entire serviced apartment,within an hour
12369,12369,3.0,4.8,89,5.0,4.67,2.0,1800.0,12370,85%,False,Entire serviced apartment,a few days or more
12370,12370,38.0,4.84,88,4.63,4.66,1.0,1062.7,12371,96%,True,Hut,within an hour
12376,12376,17.0,4.82,340,4.9,4.88,1.0,201.0,12377,98%,True,Private room in home,within an hour
12377,12377,46.0,4.96,304,5.0,5.0,1.5,2229.0,12378,98%,True,Entire rental unit,within an hour
12379,12379,22.0,4.95,361,5.0,4.95,1.0,791.0,12380,99%,True,Entire serviced apartment,within an hour
12381,12381,0.0,4.75,365,4.83,4.71,1.0,700.0,12382,92%,True,Private room in rental unit,within an hour
12382,12382,75.0,4.95,221,4.99,4.95,2.0,1986.0,12383,99%,True,Entire serviced apartment,within an hour
12385,12385,23.0,4.78,357,4.78,4.78,1.0,835.0,12386,96%,True,Entire condo,within an hour
12387,12387,48.0,4.88,85,4.96,4.92,1.0,519.0,12388,99%,True,Entire guest suite,within an hour
12392,12392,68.0,4.76,348,4.88,4.57,2.0,980.0,12393,91%,True,Entire rental unit,within an hour
12393,12393,2.0,5.0,154,4.9,5.0,1.0,400.0,12394,70%,True,Private room in rental unit,within a day
12396,12396,58.0,4.6,329,4.95,4.74,3.0,1062.7,12397,93%,True,Entire rental unit,within an hour
12397,12397,26.0,4.88,361,4.88,4.73,1.0,764.0,12398,92%,True,Entire condo,within an hour
12406,12406,2.0,5.0,364,5.0,5.0,2.0,1062.7,12407,67%,True,Entire rental unit,No information
12407,12407,43.0,4.79,133,5.0,4.81,1.0,1097.0,12408,98%,True,Entire rental unit,within an hour
12408,12408,10.0,4.8,365,4.8,4.4,1.0,265.0,12409,95%,True,Entire place,within a few hours
12410,12410,28.0,4.5,335,4.93,4.64,2.0,2179.0,12411,98%,True,Entire rental unit,within an hour
12411,12411,49.0,4.9,76,4.96,4.84,3.5,1062.7,12412,99%,True,Entire home,within an hour
12418,12418,20.2,4.6,232,4.9,4.57,1.0,1805.0,12419,99%,True,Private room in bed and breakfast,within an hour
12420,12420,40.0,4.93,330,4.83,4.78,2.5,2295.0,12421,96%,True,Entire condo,within an hour
12421,12421,38.0,4.82,27,4.95,4.76,1.0,1488.0,12422,99%,True,Entire rental unit,within an hour
12426,12426,43.0,4.72,302,4.93,4.65,1.0,804.0,12427,81%,True,Entire loft,within an hour
12428,12428,2.0,5.0,333,4.9,4.8,1.0,399.0,12429,90%,True,Private room in home,within a day
12432,12432,17.0,4.59,168,4.88,4.76,2.0,1200.0,12433,97%,True,Entire serviced apartment,within an hour
12435,12435,25.0,4.76,332,5.0,4.96,1.0,260.0,12436,94%,False,Private room in rental unit,within an hour
12438,12438,8.0,4.8,334,5.0,4.38,1.5,2272.0,12439,99%,True,Entire rental unit,within an hour
12440,12440,99.0,4.92,329,4.99,4.94,1.0,1857.0,12441,99%,True,Entire loft,within an hour
12443,12443,15.0,4.8,0,5.0,4.47,1.0,1250.0,12444,99%,True,Entire condo,within an hour
12444,12444,36.0,4.94,68,4.78,4.92,2.0,970.0,12445,93%,True,Entire condo,within an hour
12446,12446,95.0,4.87,232,4.62,4.88,1.0,832.0,12447,99%,True,Room in hotel,within an hour
12447,12447,44.0,4.68,346,4.91,4.75,1.0,571.0,12448,99%,True,Entire serviced apartment,within a few hours
12462,12462,0.0,4.75,274,4.83,4.71,2.0,1271.0,12463,67%,True,Entire condo,No information
12463,12463,55.0,4.89,78,4.78,4.71,1.0,706.0,12464,98%,True,Entire loft,within a few hours
12465,12465,3.0,4.8,365,5.0,4.8,3.0,1062.7,12466,99%,True,Entire rental unit,within an hour
12468,12468,20.0,5.0,286,5.0,5.0,1.5,1062.7,12469,99%,True,Entire condo,within an hour
12470,12470,6.0,4.67,365,4.83,4.67,2.0,2102.0,12471,96%,True,Entire condo,within an hour
12472,12472,1.0,5.0,363,4.9,4.8,1.0,213.0,12473,60%,True,Private room in guesthouse,within an hour
12475,12475,7.0,5.0,361,5.0,4.71,3.5,1062.7,12476,68%,True,Entire condo,within a day
12476,12476,0.0,4.75,365,4.83,4.71,2.0,1062.7,12477,94%,True,Entire condo,within an hour
12478,12478,17.0,5.0,92,4.82,4.71,2.0,2039.0,12479,99%,True,Entire rental unit,within an hour
12480,12480,69.0,4.99,176,4.81,4.9,1.5,899.0,12481,96%,True,Entire condo,within an hour
12483,12483,74.0,4.89,0,4.93,4.8,1.0,1340.0,12484,93%,False,Entire rental unit,a few days or more
12485,12485,1.0,5.0,360,5.0,5.0,2.0,800.0,12486,80%,True,Entire serviced apartment,a few days or more
12488,12488,25.0,4.96,253,5.0,4.92,1.0,1774.0,12489,99%,True,Room in hotel,within an hour
12490,12490,46.0,4.74,363,4.85,4.52,1.0,1034.0,12491,99%,True,Entire loft,within an hour
12491,12491,8.0,4.5,23,4.75,4.75,1.0,220.0,12492,57%,True,Entire guest suite,No information
12492,12492,102.0,4.6,0,4.78,4.64,1.0,410.0,12493,99%,True,Entire rental unit,within an hour
12494,12494,6.0,4.67,317,4.67,4.8,1.0,600.0,12495,59%,True,Entire loft,within a day
12495,12495,2.0,4.5,124,5.0,4.8,1.0,400.0,12496,98%,True,Private room in condo,within an hour
12496,12496,63.0,4.81,349,4.79,4.76,1.0,680.0,12497,97%,True,Entire condo,within an hour
12497,12497,11.0,4.91,271,5.0,5.0,1.0,856.0,12498,92%,True,Entire condo,within an hour
12498,12498,74.0,4.73,309,4.91,4.7,1.0,864.0,12499,99%,True,Entire rental unit,within an hour
12502,12502,20.2,4.71,274,4.9,4.6,1.0,906.0,12503,99%,True,Room in hotel,within an hour
12503,12503,54.0,4.87,345,4.59,4.63,1.0,350.0,12504,99%,True,Entire rental unit,within an hour
12505,12505,1.0,5.0,364,5.0,5.0,1.0,1600.0,12506,90%,True,Entire rental unit,within an hour
12506,12506,74.0,4.99,55,4.85,5.0,1.0,364.0,12507,93%,True,Private room in condo,within an hour
12508,12508,11.0,5.0,79,5.0,4.82,2.0,921.0,12509,94%,True,Entire condo,within an hour
12509,12509,4.0,4.75,363,5.0,4.8,1.0,1549.0,12510,99%,True,Entire rental unit,within an hour
12510,12510,1.0,5.0,289,5.0,5.0,1.0,2106.0,12511,99%,True,Room in hotel,within an hour
12512,12512,20.2,4.91,291,4.85,4.87,2.0,821.0,12513,96%,True,Entire home,within a few hours
12515,12515,4.0,5.0,363,5.0,4.75,1.0,1211.0,12516,99%,True,Entire rental unit,within an hour
12518,12518,60.0,4.98,219,5.0,4.98,2.0,2905.0,12519,73%,True,Entire rental unit,within a few hours
12520,12520,3.0,4.8,147,4.67,4.8,1.0,350.0,12521,75%,True,Private room in rental unit,within a few hours
12521,12521,27.0,4.96,164,4.96,4.81,1.5,850.0,12522,99%,True,Entire condo,within an hour
12526,12526,16.0,4.63,305,4.69,4.8,1.0,1850.0,12527,97%,True,Entire serviced apartment,within an hour
12527,12527,15.0,4.6,356,5.0,4.8,3.0,1062.7,12528,99%,True,Entire loft,within an hour
12529,12529,24.0,4.63,180,4.96,4.83,2.0,1062.7,12530,99%,True,Entire serviced apartment,within an hour
12536,12536,5.0,4.8,363,4.9,5.0,1.0,350.0,12537,78%,True,Private room in guesthouse,within an hour
12537,12537,20.0,4.6,40,4.95,4.42,1.0,533.0,12538,99%,True,Entire guest suite,within an hour
12539,12539,16.0,4.75,333,5.0,4.81,1.0,1050.0,12540,79%,True,Entire rental unit,within a day
12544,12544,17.0,4.65,320,4.71,4.71,1.0,350.0,12545,98%,True,Private room in tiny home,within a few hours
12546,12546,2.0,5.0,364,5.0,4.5,3.0,1062.7,12547,88%,True,Entire rental unit,within an hour
12547,12547,0.0,4.75,365,4.83,4.71,1.5,2743.0,12548,67%,True,Entire condo,within an hour
12549,12549,39.0,4.92,5,4.97,4.97,2.0,544.0,12550,89%,True,Private room in condo,within a few hours
12553,12553,62.0,4.97,293,4.9,4.97,1.0,2114.0,12554,98%,True,Entire guest suite,within an hour
12556,12556,1.0,5.0,273,5.0,5.0,2.0,1062.7,12557,99%,True,Entire rental unit,within an hour
12557,12557,15.0,4.93,37,4.93,4.87,1.0,600.0,12558,90%,True,Private room in rental unit,within an hour
12560,12560,64.0,4.59,360,4.91,4.52,1.0,542.0,12561,99%,True,Entire rental unit,within an hour
12561,12561,7.0,4.86,54,5.0,4.86,2.5,2700.0,12562,94%,True,Entire condo,within an hour
12563,12563,49.0,4.78,226,4.76,4.84,1.5,1143.0,12564,99%,True,Room in hotel,within an hour
12569,12569,9.0,5.0,0,5.0,4.78,2.0,1062.7,12570,60%,True,Entire rental unit,within a few hours
12570,12570,0.0,4.75,365,4.83,4.71,1.0,199.0,12571,71%,True,Shared room in home,within a day
12571,12571,20.2,4.9,71,4.94,4.78,1.0,1101.0,12572,99%,True,Entire rental unit,within an hour
12572,12572,36.0,4.78,345,4.9,4.78,1.0,640.0,12573,99%,True,Entire loft,within an hour
12573,12573,1.0,4.8,365,5.0,5.0,1.0,199.0,12574,71%,True,Shared room in home,within a day
12574,12574,35.0,4.74,365,5.0,4.86,2.0,2584.0,12575,99%,True,Entire serviced apartment,within an hour
12575,12575,23.0,5.0,346,4.87,4.87,1.0,675.0,12576,99%,True,Entire loft,within an hour
12579,12579,20.2,4.49,313,4.8,4.66,1.0,655.0,12580,99%,True,Room in hotel,within an hour
12580,12580,48.0,4.79,170,4.96,4.71,1.0,371.0,12581,96%,True,Private room in casa particular,within an hour
12584,12584,35.0,4.57,342,4.8,4.51,1.0,1100.0,12585,99%,False,Private room in serviced apartment,within an hour
12585,12585,42.0,4.74,342,4.9,4.71,1.0,1100.0,12586,99%,False,Private room in serviced apartment,within an hour
12586,12586,3.0,4.8,365,5.0,4.8,1.0,1100.0,12587,71%,True,Entire guest suite,within an hour
12587,12587,38.0,4.79,342,4.97,4.63,1.0,1100.0,12588,99%,False,Private room in serviced apartment,within an hour
12588,12588,21.0,4.67,342,4.86,4.57,1.0,1100.0,12589,99%,False,Private room in serviced apartment,within an hour
12589,12589,28.0,4.89,360,4.79,4.82,1.0,750.0,12590,97%,True,Private room in condo,within an hour
12592,12592,54.0,4.59,305,4.76,4.46,1.0,1750.0,12593,97%,True,Entire serviced apartment,within an hour
12594,12594,20.2,4.45,308,4.78,4.56,1.0,658.0,12595,99%,True,Room in hotel,within an hour
12598,12598,90.0,4.89,161,4.99,4.84,1.0,1159.0,12599,99%,True,Room in hotel,within an hour
12599,12599,2.0,5.0,365,5.0,5.0,1.0,201.0,12600,71%,True,Shared room in home,within a day
12600,12600,3.0,4.67,27,4.67,4.8,1.0,464.0,12601,88%,True,Private room in home,within an hour
12601,12601,4.0,5.0,0,5.0,4.75,2.0,1499.0,12602,67%,True,Entire rental unit,No information
12606,12606,12.0,5.0,342,4.83,4.75,2.0,1651.0,12607,98%,True,Entire serviced apartment,within an hour
12608,12608,52.0,5.0,138,4.98,4.98,1.0,1560.0,12609,98%,True,Entire loft,within a few hours
12609,12609,34.0,4.97,60,5.0,4.94,1.0,570.0,12610,99%,True,Private room in guest suite,within an hour
12610,12610,20.2,4.67,265,4.72,4.8,1.5,1128.0,12611,99%,True,Private room in bed and breakfast,within an hour
12614,12614,38.0,4.87,346,4.87,4.82,1.0,1436.0,12615,98%,True,Entire loft,within an hour
12616,12616,9.0,4.56,358,4.89,4.8,1.0,853.0,12617,59%,True,Entire condo,within a few hours
12617,12617,23.0,4.83,361,5.0,4.83,2.0,1599.0,12618,88%,True,Entire condo,within an hour
12618,12618,3.0,4.67,305,4.67,4.8,1.0,1680.0,12619,97%,True,Private room in serviced apartment,within an hour
12622,12622,10.0,5.0,96,4.7,5.0,1.5,2568.0,12623,99%,True,Entire home,within an hour
12624,12624,37.0,4.62,318,4.78,4.41,1.0,950.0,12625,98%,True,Entire loft,within an hour
12628,12628,12.0,5.0,180,4.83,4.92,1.0,1750.0,12629,98%,True,Entire rental unit,within an hour
12629,12629,15.0,4.8,305,4.87,4.53,1.0,1950.0,12630,97%,True,Entire serviced apartment,within an hour
12635,12635,8.0,4.88,351,5.0,5.0,1.0,990.0,12636,82%,True,Private room in bed and breakfast,within a day
12637,12637,24.0,4.8,45,4.92,4.8,1.0,582.0,12638,99%,True,Entire guest suite,within an hour
12640,12640,7.0,4.86,345,5.0,5.0,2.0,1085.0,12641,90%,True,Entire condo,within a few hours
12644,12644,12.0,4.8,84,4.83,4.42,1.0,559.0,12645,99%,True,Private room in rental unit,within an hour
12646,12646,27.0,4.93,328,5.0,5.0,1.0,499.0,12647,84%,True,Private room in rental unit,within a few hours
12647,12647,1.0,5.0,355,5.0,5.0,1.0,750.0,12648,67%,True,Entire condo,within a day
12648,12648,13.0,4.69,333,4.92,4.85,1.0,330.0,12649,92%,True,Private room in home,within an hour
12650,12650,103.0,4.95,203,4.91,4.87,2.5,1062.7,12651,99%,True,Entire condo,within an hour
12651,12651,12.0,5.0,340,5.0,4.92,1.0,579.0,12652,92%,True,Private room in rental unit,within a few hours
12654,12654,10.0,5.0,331,5.0,4.8,1.0,895.0,12655,98%,True,Entire loft,within an hour
12658,12658,9.0,4.89,84,5.0,4.56,1.0,436.0,12659,99%,True,Private room in guest suite,within an hour
12659,12659,11.0,4.82,339,4.91,4.91,2.0,1100.0,12660,94%,True,Entire condo,within a few hours
12660,12660,47.0,4.49,276,4.66,4.91,1.0,399.0,12661,94%,True,Entire loft,within an hour
12661,12661,12.0,4.5,365,4.67,4.58,1.5,1350.0,12662,94%,True,Entire home,within a day
12665,12665,1.0,5.0,231,5.0,5.0,1.5,1062.7,12666,99%,True,Entire rental unit,within an hour
12669,12669,35.0,4.97,179,4.94,4.86,1.0,380.0,12670,99%,True,Private room in rental unit,within an hour
12670,12670,4.0,4.75,365,4.75,4.8,1.0,2100.0,12671,75%,True,Private room in serviced apartment,No information
12674,12674,94.0,4.93,162,4.96,4.87,1.0,1159.0,12675,99%,True,Room in hotel,within an hour
12676,12676,6.0,5.0,16,4.83,4.83,1.5,2195.0,12677,91%,True,Entire condo,within an hour
12677,12677,5.0,4.8,72,5.0,4.4,1.0,1400.0,12678,79%,True,Entire condo,within an hour
12678,12678,2.0,5.0,332,5.0,5.0,2.5,2400.0,12679,85%,True,Private room in home,within an hour
12679,12679,0.0,4.75,72,4.83,4.71,1.0,860.0,12680,79%,True,Entire condo,within an hour
12681,12681,20.2,4.59,308,4.77,4.64,1.0,668.0,12682,99%,True,Room in hotel,within an hour
12688,12688,20.2,4.86,307,4.73,4.91,1.0,1047.0,12689,99%,True,Entire place,within an hour
12689,12689,0.0,4.75,337,4.83,4.71,1.0,1910.0,12690,99%,True,Private room in bed and breakfast,within an hour
12691,12691,20.2,4.68,270,4.9,4.64,1.0,941.0,12692,99%,True,Private room in bed and breakfast,within an hour
12692,12692,46.0,4.8,319,4.93,4.57,1.5,1156.0,12693,96%,True,Entire rental unit,within an hour
12693,12693,17.0,5.0,197,5.0,4.94,2.0,2113.0,12694,85%,True,Entire condo,within an hour
12696,12696,11.0,5.0,337,5.0,4.82,1.0,2103.0,12697,99%,True,Entire rental unit,within an hour
12697,12697,6.0,5.0,329,5.0,4.83,1.0,883.0,12698,99%,True,Private room in bed and breakfast,within an hour
12698,12698,2.0,5.0,321,5.0,4.5,1.0,1359.0,12699,99%,True,Entire rental unit,within an hour
12699,12699,10.0,4.9,85,5.0,5.0,1.0,250.0,12700,98%,True,Private room in home,within an hour
12700,12700,0.0,4.75,29,4.83,4.71,1.0,450.0,12701,75%,True,Private room in home,within an hour
12701,12701,3.0,4.67,334,5.0,4.8,1.0,1565.0,12702,99%,True,Entire rental unit,within an hour
12702,12702,18.0,4.89,340,4.89,4.78,1.0,1156.0,12703,99%,True,Entire rental unit,within an hour
12703,12703,2.0,5.0,345,5.0,5.0,1.0,961.0,12704,99%,True,Private room in bed and breakfast,within an hour
12707,12707,13.0,4.85,335,4.92,4.85,1.0,1014.0,12708,99%,True,Entire rental unit,within an hour
12708,12708,34.0,5.0,173,4.68,4.79,1.0,1413.0,12709,95%,True,Entire rental unit,within an hour
12709,12709,6.0,4.83,345,4.67,4.5,1.0,1180.0,12710,99%,True,Entire rental unit,within an hour
12710,12710,4.0,4.5,350,5.0,4.75,1.0,803.0,12711,99%,True,Private room in bed and breakfast,within an hour
12711,12711,1.0,5.0,365,5.0,5.0,1.0,750.0,12712,94%,True,Private room,within an hour
12713,12713,2.0,5.0,363,4.9,5.0,1.0,585.0,12714,60%,True,Entire rental unit,within a few hours
12714,12714,4.0,4.75,356,4.9,4.8,0.0,1286.0,12715,97%,True,Entire rental unit,within an hour
12716,12716,10.0,5.0,314,4.8,4.8,1.0,817.0,12717,99%,True,Entire rental unit,within an hour
12717,12717,20.0,4.8,365,5.0,4.9,2.0,1750.0,12718,98%,True,Entire condo,within an hour
12718,12718,6.0,5.0,81,5.0,5.0,1.0,251.0,12719,98%,True,Private room in home,within an hour
12720,12720,82.0,4.71,161,4.98,4.89,1.0,415.0,12721,97%,True,Private room in rental unit,within an hour
12722,12722,11.0,4.91,356,4.73,4.8,1.0,1099.0,12723,97%,True,Entire rental unit,within an hour
12727,12727,5.0,4.8,164,5.0,4.8,1.0,464.0,12728,96%,True,Private room in rental unit,within an hour
12729,12729,1.0,5.0,365,5.0,5.0,1.0,2449.0,12730,71%,True,Entire rental unit,No information
12732,12732,16.0,5.0,359,4.75,4.81,1.0,744.0,12733,62%,True,Private room in condo,within a day
12735,12735,0.0,4.75,342,4.83,4.71,1.0,1147.0,12736,78%,True,Entire condo,within a day
12736,12736,12.0,4.8,365,4.58,4.8,1.0,598.0,12737,98%,True,Entire serviced apartment,within an hour
12737,12737,8.0,4.5,300,4.75,4.75,1.0,850.0,12738,99%,True,Entire rental unit,within an hour
12739,12739,18.0,4.89,111,4.72,4.67,1.0,467.0,12740,96%,True,Private room in rental unit,within an hour
12740,12740,4.0,4.5,270,4.75,4.8,1.0,1750.0,12741,98%,True,Entire rental unit,within an hour
12743,12743,9.0,4.89,0,4.67,4.89,2.0,444.0,12744,89%,True,Entire condo,within an hour
12748,12748,23.0,4.7,362,4.78,4.78,1.0,1360.0,12749,90%,True,Entire rental unit,within an hour
12749,12749,20.2,4.9,348,4.91,4.92,1.5,290.0,12750,99%,True,Private room in loft,within an hour
12750,12750,31.0,4.87,282,4.94,4.87,1.0,901.0,12751,98%,True,Entire condo,within an hour
12752,12752,8.0,5.0,364,5.0,4.88,3.0,1062.7,12753,87%,True,Entire condo,within a few hours
12754,12754,7.0,5.0,365,4.71,4.71,1.0,1097.0,12755,89%,True,Private room in bed and breakfast,No information
12761,12761,47.0,4.66,359,4.77,4.79,2.0,1300.0,12762,98%,True,Entire rental unit,within an hour
12764,12764,20.2,4.98,57,4.89,4.94,1.0,564.0,12765,98%,False,Casa particular,within an hour
12765,12765,18.0,4.61,11,4.78,4.67,2.0,1357.0,12766,93%,True,Entire rental unit,within an hour
12768,12768,9.0,4.89,163,5.0,5.0,1.0,800.0,12769,88%,True,Entire condo,within an hour
12771,12771,88.0,4.75,360,4.83,4.78,1.0,480.0,12772,99%,True,Entire condo,within an hour
12773,12773,5.0,4.8,356,4.8,4.4,1.0,310.0,12774,99%,True,Private room in serviced apartment,within an hour
12774,12774,20.2,4.95,361,4.97,4.96,1.5,1017.0,12775,90%,True,Entire serviced apartment,within an hour
12775,12775,69.0,4.8,352,4.87,4.35,2.0,876.0,12776,97%,True,Entire condo,within an hour
12778,12778,2.0,5.0,87,5.0,5.0,1.0,651.0,12779,99%,True,Entire loft,within an hour
12779,12779,80.0,4.84,175,4.94,4.76,1.0,385.0,12780,96%,True,Private room in home,within an hour
12792,12792,6.0,4.67,350,5.0,4.83,2.0,464.0,12793,88%,True,Private room in townhouse,within an hour
12793,12793,17.0,4.8,45,4.82,4.8,1.0,528.0,12794,99%,True,Entire guest suite,within an hour
12797,12797,21.0,4.76,242,4.95,4.76,2.0,1529.0,12798,97%,True,Entire condo,within an hour
12798,12798,4.0,4.5,177,4.75,4.8,2.0,2200.0,12799,83%,False,Entire condo,No information
12800,12800,24.0,4.8,357,4.9,4.38,1.0,670.0,12801,99%,True,Private room in rental unit,within an hour
12802,12802,80.0,4.94,245,5.0,4.91,1.0,746.0,12803,88%,True,Private room in serviced apartment,within a few hours
12803,12803,25.0,4.88,299,4.8,4.76,1.5,1379.0,12804,94%,True,Entire condo,within an hour
12804,12804,4.0,4.75,289,4.75,5.0,2.0,2902.0,12805,91%,True,Entire loft,within a few hours
12807,12807,11.0,5.0,332,5.0,4.73,1.0,450.0,12808,79%,True,Private room in rental unit,within an hour
12808,12808,21.0,4.8,324,4.9,4.8,1.5,1062.7,12809,96%,True,Entire home,within an hour
12811,12811,12.0,4.92,350,5.0,4.92,1.0,1089.0,12812,99%,True,Entire rental unit,within an hour
12812,12812,2.0,5.0,365,5.0,5.0,1.0,1097.0,12813,89%,True,Private room in bed and breakfast,No information
12814,12814,23.0,4.87,352,4.91,4.87,2.5,2898.0,12815,99%,True,Entire rental unit,within an hour
12816,12816,71.0,4.61,343,4.9,4.72,1.0,556.0,12817,97%,True,Entire condo,within an hour
12823,12823,20.2,4.8,362,4.8,4.62,1.0,353.0,12824,98%,True,Private room in rental unit,within an hour
12825,12825,40.0,4.93,167,4.88,4.9,1.0,593.0,12826,85%,True,Entire loft,within a few hours
12828,12828,28.0,4.75,179,4.68,4.71,2.0,2001.0,12829,99%,True,Entire rental unit,within a few hours
12829,12829,4.0,5.0,41,5.0,5.0,1.0,460.0,12830,99%,True,Private room in rental unit,within an hour
12831,12831,8.0,5.0,289,5.0,5.0,1.0,950.0,12832,59%,True,Entire condo,within a few hours
12832,12832,31.0,4.77,330,4.97,4.77,1.0,1199.0,12833,99%,True,Entire rental unit,within an hour
12833,12833,1.0,5.0,365,5.0,5.0,1.0,500.0,12834,75%,True,Private room in condo,a few days or more
12836,12836,5.0,4.8,354,5.0,4.6,2.0,2696.0,12837,99%,True,Entire rental unit,within an hour
12839,12839,3.0,5.0,15,5.0,5.0,2.5,1646.0,12840,71%,True,Entire rental unit,within a day
12842,12842,23.0,4.87,319,4.96,4.78,1.0,1000.0,12843,96%,True,Entire condo,within an hour
12843,12843,2.0,4.8,363,4.9,4.8,1.0,800.0,12844,59%,True,Private room in rental unit,within a few hours
12844,12844,44.0,4.8,158,4.86,4.84,2.5,2433.0,12845,99%,True,Entire loft,within an hour
12846,12846,5.0,5.0,325,5.0,5.0,1.0,2542.0,12847,83%,True,Room in boutique hotel,within an hour
12847,12847,15.0,4.8,89,4.93,4.8,1.0,414.0,12848,99%,True,Entire condo,within an hour
12851,12851,34.0,4.59,83,4.97,4.5,1.0,789.0,12852,94%,True,Entire rental unit,within an hour
12852,12852,31.0,4.74,360,4.77,4.39,1.0,750.0,12853,98%,True,Entire loft,within an hour
12853,12853,30.0,4.7,76,5.0,4.4,1.0,828.0,12854,94%,True,Entire rental unit,within an hour
12856,12856,1.0,4.8,365,4.9,4.8,1.0,395.0,12857,75%,True,Private room in home,a few days or more
12857,12857,3.0,4.67,44,5.0,5.0,1.0,650.0,12858,99%,True,Private room in rental unit,within an hour
12860,12860,51.0,4.9,363,4.82,4.82,2.0,1240.0,12861,99%,True,Entire condo,within an hour
12861,12861,20.0,4.95,361,4.75,4.75,1.0,850.0,12862,96%,True,Entire rental unit,within a day
12864,12864,17.0,4.76,319,4.94,4.59,2.0,1062.7,12865,99%,True,Entire rental unit,within an hour
12865,12865,16.0,4.63,346,4.94,4.63,2.0,2837.0,12866,99%,True,Entire condo,within an hour
